
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1974,10,1974-11-18,23-066,DEN,,KAN,L 34-42,,4,7,57.14,46,0,1,37.5,6.57,0.14,0,0,,0
2,1974,14,1974-12-15,23-093,DEN,@,SDG,L 0-17,,2,3,66.67,24,0,0,91.0,8.00,8.00,2,22,11.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1975,3,1975-10-05,24-022,DEN,@,BUF,L 14-38,,5,14,35.71,135,1,1,66.1,9.64,7.86,1,8,8.00,0
4,1975,4,1975-10-12,24-029,DEN,@,PIT,L 9-20,,0,5,0.00,0,0,1,0.0,0.00,-9.00,2,19,9.50,0
5,1975,7,1975-11-02,24-050,DEN,,OAK,L 17-42,,2,9,22.22,39,0,0,45.1,4.33,4.33,0,0,,0
6,1975,11,1975-11-30,24-078,DEN,,SDG,W 13-10,,3,8,37.50,26,0,3,7.3,3.25,-13.63,3,15,5.00,0
7,1975,12,1975-12-08,24-086,DEN,@,OAK,L 10-17,*,6,15,40.00,87,0,3,20.0,5.80,-3.20,2,5,2.50,0
,,,7 Games,,,,,1-6-0,,22,61,36.07,357,1,9,22.4,5.85,-0.46,10,69,6.90,0
