
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
1,1997,7,1997-10-12,23-301,NYG,@,ARI,W 27-13,1,-2,-2.00,0,0,0,,0,0,0,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
2,1998,15,1998-12-20,25-005,NYG,,KAN,W 28-7,3,-3,-1.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00
,,,2 Games,,,,,2-0-0,4,-5,-1.25,0,0,1,0.00,0,0,0,39.6,0.00,0.00
