
12,1963,8,1963-11-03,26-044,WAS,@,DAL,L 20-35,,6,10,60.00,75,0,1,43.7,7.50,3.00,0,0,,0
13,1963,13,1963-12-08,26-079,WAS,@,NYG,L 14-44,,7,18,38.89,96,1,3,35.6,5.33,-1.06,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
14,1964,2,1964-09-20,27-000,WAS,@,DAL,L 18-24,,4,14,28.57,76,1,1,43.8,5.43,3.64,0,0,,0
15,1964,4,1964-10-04,27-014,WAS,,STL,L 17-23,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
16,1964,10,1964-11-15,27-056,WAS,@,PIT,W 30-0,,1,2,50.00,7,0,1,18.7,3.50,-19.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
17,1965,4,1965-10-10,28-020,DET,@,BAL,L 7-31,,2,5,40.00,21,0,1,13.3,4.20,-4.80,0,0,,0
18,1965,5,1965-10-17,28-027,DET,,GNB,L 21-31,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0
19,1965,6,1965-10-24,28-034,DET,@,CHI,L 10-38,,5,13,38.46,99,1,1,59.5,7.62,5.69,0,0,,0
20,1965,7,1965-10-31,28-041,DET,@,RAM,W 31-7,*,9,19,47.37,168,1,0,95.9,8.84,9.89,0,0,,0
21,1965,8,1965-11-07,28-048,DET,@,GNB,W 12-7,*,6,14,42.86,67,0,3,18.2,4.79,-4.86,1,-5,-5.00,0
22,1965,9,1965-11-14,28-055,DET,,SFO,L 21-27,*,2,7,28.57,2,0,0,39.6,0.29,0.29,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
23,1966,4,1966-10-02,29-012,PIT,@,WAS,L 10-24,,6,17,35.29,60,0,1,21.7,3.53,0.88,0,0,,0
24,1966,5,1966-10-08,29-018,PIT,@,CLE,L 10-41,,17,31,54.84,177,1,3,42.7,5.71,2.00,2,-18,-9.00,0
25,1966,6,1966-10-16,29-026,PIT,,PHI,L 14-31,*,10,28,35.71,105,1,2,29.6,3.75,1.25,0,0,,0
26,1966,7,1966-10-30,29-040,PIT,@,DAL,L 21-52,*,2,5,40.00,18,0,2,10.8,3.60,-14.40,0,0,,0
,,,26 Games,,,,,5-21-0,,132,317,41.64,1791,12,32,33.4,5.65,1.86,10,-23,-2.30,0
