
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1964,1,1964-09-13,22-221,NYG,@,PHI,L 7-38,,5,9,55.56,57,0,0,74.8,6.33,6.33,4,17,4.25,0,0,0
2,1964,2,1964-09-20,22-228,NYG,@,PIT,L 24-27,,7,18,38.89,107,0,1,36.1,5.94,3.44,4,10,2.50,0,0,0
3,1964,3,1964-09-25,22-233,NYG,,WAS,W 13-10,*,0,6,0.00,0,0,0,39.6,0.00,0.00,5,17,3.40,1,1,6
4,1964,4,1964-10-04,22-242,NYG,@,DET,L 3-26,,0,4,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
5,1964,6,1964-10-18,22-256,NYG,,PHI,L 17-23,,3,7,42.86,29,0,1,15.5,4.14,-2.29,4,24,6.00,0,0,0
6,1964,7,1964-10-25,22-263,NYG,@,CLE,L 20-42,,3,3,100.00,44,1,0,158.3,14.67,21.33,1,8,8.00,0,0,0
7,1964,8,1964-11-01,22-270,NYG,,STL,W 34-17,,1,1,100.00,13,0,0,118.7,13.00,13.00,0,0,,0,0,0
8,1964,9,1964-11-08,22-277,NYG,,DAL,L 21-31,,4,5,80.00,50,0,0,108.3,10.00,10.00,0,0,,0,0,0
9,1964,11,1964-11-22,22-291,NYG,,PIT,L 17-44,,10,20,50.00,122,0,0,69.2,6.10,6.10,7,26,3.71,1,1,6
10,1964,12,1964-11-29,22-298,NYG,@,WAS,L 21-36,*,8,18,44.44,133,1,1,65.3,7.39,6.00,4,14,3.50,1,1,6
11,1964,13,1964-12-06,22-305,NYG,,MIN,L 21-30,*,13,31,41.94,188,2,0,83.8,6.06,7.35,10,42,4.20,0,0,0
12,1964,14,1964-12-12,22-311,NYG,,CLE,L 20-52,,12,21,57.14,209,2,0,122.9,9.95,11.86,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
