
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1980,6,1980-10-12,23-240,OAK,,SDG,W 38-24,,1,2,50.00,10,0,0,64.6,5.00,5.00,0,0,,0,0,0
2,1980,16,1980-12-21,23-310,OAK,@,NYG,W 33-17,,2,3,66.67,21,0,0,86.8,7.00,7.00,1,3,3.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,1981,2,1981-09-14,24-211,OAK,@,MIN,W 36-10,,1,1,100.00,61,1,0,158.3,61.00,81.00,0,0,,0,0,0
4,1981,5,1981-10-04,24-231,OAK,,DEN,L 0-17,,1,8,12.50,8,0,1,0.0,1.00,-4.63,0,0,,0,0,0
5,1981,6,1981-10-11,24-238,OAK,@,KAN,L 0-27,,2,11,18.18,22,0,2,0.0,2.00,-6.18,0,0,,0,0,0
6,1981,7,1981-10-18,24-245,OAK,,TAM,W 18-16,*,17,34,50.00,176,0,3,28.6,5.18,1.21,5,5,1.00,0,0,0
7,1981,8,1981-10-25,24-252,OAK,,KAN,L 17-28,*,19,47,40.43,251,1,4,29.7,5.34,1.94,3,24,8.00,1,1,6
8,1981,9,1981-11-01,24-259,OAK,,NWE,W 27-17,*,22,36,61.11,283,1,1,83.4,7.86,7.17,3,7,2.33,0,0,0
9,1981,10,1981-11-08,24-266,OAK,@,HOU,L 16-17,*,16,32,50.00,175,0,2,40.5,5.47,2.66,1,18,18.00,0,0,0
10,1981,11,1981-11-15,24-273,OAK,@,MIA,W 33-17,*,16,39,41.03,180,3,0,81.1,4.62,6.15,3,14,4.67,0,0,0
