
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1997,12,1997-11-23,25-109,NYJ,,MIN,W 23-21,,0,0,,0,0,0,,,,1,15,15.00,0,0,0
2,1997,13,1997-11-30,25-116,NYJ,@,BUF,L 10-20,,0,0,,0,0,0,,,,0,0,,0,,
3,1997,14,1997-12-07,25-123,NYJ,,IND,L 14-22,,0,0,,0,0,0,,,,0,0,,0,,
4,1997,15,1997-12-14,25-130,NYJ,,TAM,W 31-0,,0,0,,0,0,0,,,,2,10,5.00,0,0,0
5,1997,16,1997-12-21,25-137,NYJ,@,DET,L 10-13,,3,4,75.00,28,0,1,54.2,7.00,-4.25,3,30,10.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
6,1998,3,1998-09-20,26-045,NYJ,,IND,W 44-6,,0,1,0.00,0,0,0,39.6,0.00,0.00,2,8,4.00,0,0,0
7,1998,9,1998-11-08,26-094,NYJ,,BUF,W 34-12,,1,1,100.00,27,0,0,118.7,27.00,27.00,0,0,,0,0,0
8,1998,12,1998-11-29,26-115,NYJ,,CAR,W 48-21,,0,0,,0,0,0,,,,1,16,16.00,0,0,0
9,1998,13,1998-12-06,26-122,NYJ,,SEA,W 32-31,,0,0,,0,0,0,,,,1,0,0.00,0,0,0
10,1998,16,1998-12-27,26-143,NYJ,,NWE,W 31-10,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
