
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1980,16,1980-12-21,24-000,STL,,WAS,L 7-31,,6,17,35.29,68,0,3,8.6,4.00,-3.94,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1983,2,1983-09-11,26-264,STL,,DAL,L 17-34,,0,0,,0,0,0,,,,0,0,,0
3,1983,5,1983-10-02,26-285,STL,@,KAN,L 14-38,,5,12,41.67,65,0,2,19.8,5.42,-2.08,2,9,4.50,0
4,1983,6,1983-10-09,26-292,STL,,WAS,L 14-38,,1,1,100.00,1,1,0,118.7,1.00,21.00,0,0,,0
5,1983,9,1983-10-30,26-313,STL,,MIN,W 41-31,,0,0,,0,0,0,,,,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
6,1984,4,1984-09-23,27-277,CHI,@,SEA,L 9-38,,6,12,50.00,77,0,2,30.9,6.42,-1.08,2,13,6.50,0
7,1984,5,1984-09-30,27-284,CHI,,DAL,L 14-23,,5,8,62.50,43,0,1,37.0,5.38,-0.25,1,31,31.00,0
8,1984,7,1984-10-14,27-298,CHI,@,STL,L 21-38,,0,2,0.00,0,0,1,0.0,0.00,-22.50,0,0,,0
9,1984,13,1984-11-25,27-340,CHI,@,MIN,W 34-3,,4,6,66.67,35,0,0,81.9,5.83,5.83,1,7,7.00,0
10,1984,14,1984-12-03,27-348,CHI,@,SDG,L 7-20,,18,33,54.55,159,0,1,55.0,4.82,3.45,5,51,10.20,0
11,1984,15,1984-12-09,27-354,CHI,,GNB,L 14-20,*,10,23,43.48,99,0,1,38.1,4.30,2.35,6,23,3.83,0
12,1984,16,1984-12-16,27-361,CHI,@,DET,W 30-13,,0,1,0.00,0,0,0,39.6,0.00,0.00,3,-4,-1.33,0
,,,12 Games,,,,,3-9-0,,55,115,47.83,547,1,11,25.1,4.76,0.63,20,130,6.50,0
