
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Pnt,Yds,Y/P,Blck
1,1983,10,1983-11-06,22-083,DEN,@,SEA,L 19-27,,0,0,,0,0,0,,,,0,0,,0,,,,,,,,,,,
2,1983,12,1983-11-20,22-097,DEN,,SEA,W 38-27,*,10,18,55.56,165,1,1,81.9,9.17,7.78,3,13,4.33,1,,0,0,,0,1,6,0,0,,0
3,1983,15,1983-12-11,22-118,DEN,,BAL,W 21-19,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,4,4.00,0,,0,0,,0,0,0,0,0,,0
4,1983,16,1983-12-18,22-125,DEN,@,KAN,L 17-48,,2,3,66.67,21,0,0,86.8,7.00,7.00,0,0,,0,,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Pnt,Yds,Y/P,Blck
5,1984,1,1984-09-02,23-018,DEN,,CIN,W 20-17,,10,16,62.50,79,1,0,95.6,4.94,6.19,3,-14,-4.67,0,,0,0,,0,0,0,0,0,,0
6,1984,2,1984-09-09,23-025,DEN,@,CHI,L 0-27,*,3,6,50.00,40,0,1,31.9,6.67,-0.83,0,0,,0,,0,0,,0,0,0,0,0,,0
7,1984,6,1984-10-07,23-053,DEN,@,DET,W 28-7,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,,,,,
8,1984,8,1984-10-21,23-067,DEN,@,BUF,W 37-7,,8,16,50.00,95,1,0,89.3,5.94,7.19,4,19,4.75,1,,1,20,20.00,0,1,6,0,0,,0
9,1984,9,1984-10-28,23-074,DEN,@,RAI,W 22-19,*,21,34,61.76,206,2,0,98.4,6.06,7.24,2,22,11.00,0,,0,0,,0,0,0,0,0,,0
10,1984,12,1984-11-18,23-095,DEN,,MIN,W 42-21,,2,3,66.67,20,0,0,85.4,6.67,6.67,0,0,,0,,0,0,,0,0,0,0,0,,0
11,1984,14,1984-12-02,23-109,DEN,@,KAN,L 13-16,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
