
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2000,2,2000-09-10,22-319,ATL,@,DEN,L 14-42,,3,7,42.86,43,0,0,63.4,6.14,6.14,0,0,,0,0,0
2,2000,13,2000-11-26,23-030,ATL,@,OAK,L 14-41,,11,17,64.71,85,1,0,96.4,5.00,6.18,0,0,,0,0,0
3,2000,14,2000-12-03,23-037,ATL,,SEA,L 10-30,*,17,33,51.52,233,1,2,59.3,7.06,4.94,2,9,4.50,0,0,0
4,2000,15,2000-12-17,23-051,ATL,@,NOR,L 7-23,*,5,10,50.00,45,0,1,22.9,4.50,0.00,1,2,2.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,2001,3,2001-09-30,23-338,ATL,@,ARI,W 34-14,,0,0,,0,0,0,,,,4,13,3.25,0,0,0
6,2001,8,2001-11-11,24-015,ATL,,DAL,W 20-13,,3,4,75.00,23,1,0,128.1,5.75,10.75,1,-1,-1.00,0,0,0
7,2001,11,2001-12-02,24-036,ATL,,STL,L 6-35,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
8,2002,3,2002-09-22,24-330,ATL,,CIN,W 30-3,,0,0,,0,0,0,,,,2,-2,-1.00,0,0,0
9,2002,4,2002-10-06,24-344,ATL,,TAM,L 6-20,,13,25,52.00,150,0,3,30.8,6.00,0.60,1,3,3.00,0,0,0
