
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2000,15,2000-12-16,23-152,SEA,,OAK,W 27-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,2001,16,2002-01-06,24-173,BUF,@,MIA,L 7-34,,15,33,45.45,201,1,2,50.2,6.09,3.97,1,10,10.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2003,15,2003-12-21,26-157,BUF,,MIA,L 3-20,,3,4,75.00,41,0,0,107.3,10.25,10.25,1,5,5.00,0
4,2003,16,2003-12-27,26-163,BUF,@,NWE,L 0-31,,11,14,78.57,119,0,1,72.3,8.50,5.29,0,0,,0
,,,4 Games,,,,,1-3-0,,29,52,55.77,361,1,3,59.9,6.94,4.73,2,15,7.50,0
