
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1976,1,1976-09-12,23-233,RAM,@,ATL,W 30-14,,1,1,100.00,47,1,0,158.3,47.00,67.00,1,0,0.00,0,0,0
2,1976,2,1976-09-19,23-240,RAM,@,MIN,T 10-10,*,11,22,50.00,136,0,2,31.6,6.18,2.09,6,15,2.50,0,0,0
3,1976,6,1976-10-17,23-268,RAM,,CHI,W 20-12,*,2,3,66.67,18,1,0,122.2,6.00,12.67,1,1,1.00,0,0,0
4,1976,7,1976-10-24,23-275,RAM,@,NOR,W 16-10,,2,4,50.00,77,1,0,135.4,19.25,24.25,1,-3,-3.00,0,0,0
5,1976,8,1976-10-31,23-282,RAM,,SEA,W 45-6,,2,3,66.67,26,1,0,133.3,8.67,15.33,1,12,12.00,0,0,0
6,1976,10,1976-11-14,23-296,RAM,,STL,L 28-30,*,10,17,58.82,172,1,1,88.4,10.12,8.65,6,29,4.83,1,1,6
7,1976,11,1976-11-21,23-303,RAM,@,SFO,W 23-3,*,3,8,37.50,61,1,0,104.7,7.63,10.13,4,-1,-0.25,1,1,6
8,1976,12,1976-11-28,23-310,RAM,,NOR,W 33-14,*,14,21,66.67,126,2,1,94.5,6.00,5.76,3,26,8.67,1,1,6
9,1976,13,1976-12-04,23-316,RAM,,ATL,W 59-0,*,13,21,61.90,214,0,0,96.1,10.19,10.19,2,5,2.50,1,1,6
10,1976,14,1976-12-11,23-323,RAM,@,DET,W 20-17,*,2,5,40.00,19,0,0,51.2,3.80,3.80,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
