
31,1970,8,1970-11-08,28-243,ATL,@,RAM,T 10-10,*,5,11,45.45,129,1,1,81.3,11.73,9.45,0,0,,0,,0,0,,0,0,0
32,1970,9,1970-11-15,28-250,ATL,@,PHI,T 13-13,*,10,16,62.50,143,1,1,86.2,8.94,7.38,1,5,5.00,0,,0,0,,0,0,0
33,1970,10,1970-11-22,28-257,ATL,,RAM,L 7-17,*,7,13,53.85,104,1,1,73.9,8.00,6.08,0,0,,0,,0,0,,0,0,0
34,1970,11,1970-11-30,28-265,ATL,,MIA,L 7-20,*,18,24,75.00,170,1,1,90.6,7.08,6.04,4,23,5.75,0,,0,0,,0,0,0
35,1970,12,1970-12-06,28-271,ATL,@,SFO,L 20-24,*,8,18,44.44,100,2,0,99.3,5.56,7.78,1,-1,-1.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
36,1971,1,1971-09-19,29-193,ATL,,SFO,W 20-17,*,16,21,76.19,185,2,0,134.0,8.81,10.71,3,2,0.67,0,,0,0,,0,0,0
37,1971,2,1971-09-26,29-200,ATL,@,RAM,T 20-20,*,15,22,68.18,301,1,1,107.2,13.68,12.55,0,0,,0,,0,0,,0,0,0
38,1971,3,1971-10-03,29-207,ATL,@,DET,L 38-41,*,13,23,56.52,309,3,3,101.3,13.43,10.17,2,-3,-1.50,0,,0,0,,0,0,0
39,1971,4,1971-10-10,29-214,ATL,,STL,L 9-26,*,13,27,48.15,138,0,4,23.9,5.11,-1.56,3,19,6.33,0,,0,0,,0,0,0
40,1971,5,1971-10-17,29-221,ATL,,RAM,L 16-24,*,7,12,58.33,132,1,1,89.6,11.00,8.92,1,0,0.00,0,,0,0,,0,0,0
41,1971,9,1971-11-14,29-249,ATL,,NYG,L 17-21,,6,9,66.67,104,1,1,103.2,11.56,8.78,0,0,,0,,0,0,,0,0,0
42,1971,10,1971-11-22,29-257,ATL,,GNB,W 28-21,*,16,21,76.19,191,1,0,119.3,9.10,10.05,5,4,0.80,0,,0,0,,0,0,0
43,1971,11,1971-11-28,29-263,ATL,@,MIN,L 7-24,*,11,23,47.83,76,0,3,16.1,3.30,-2.57,0,0,,0,,0,0,,0,0,0
44,1971,12,1971-12-05,29-270,ATL,,OAK,W 24-13,*,12,18,66.67,220,1,1,103.9,12.22,10.83,1,0,0.00,0,,0,0,,0,0,0
45,1971,13,1971-12-12,29-277,ATL,@,SFO,L 3-24,*,9,23,39.13,80,0,2,13.0,3.48,-0.43,2,6,3.00,0,,0,0,,0,0,0
46,1971,14,1971-12-19,29-284,ATL,@,NOR,W 24-20,*,18,27,66.67,269,1,0,111.5,9.96,10.70,2,3,1.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
47,1972,1,1972-09-17,30-191,ATL,@,CHI,W 37-21,*,6,9,66.67,151,2,1,109.7,16.78,16.22,2,4,2.00,1,,0,0,,0,1,6
48,1972,2,1972-09-24,30-198,ATL,@,NWE,L 20-21,*,14,23,60.87,223,0,0,93.2,9.70,9.70,2,19,9.50,0,,0,0,,0,0,0
49,1972,3,1972-10-01,30-205,ATL,,RAM,W 31-3,*,2,9,22.22,61,1,1,52.8,6.78,4.00,3,29,9.67,0,,0,0,,0,0,0
50,1972,4,1972-10-08,30-212,ATL,,DET,L 23-26,*,10,17,58.82,105,1,1,71.9,6.18,4.71,3,10,3.33,0,,0,0,,0,0,0
51,1972,5,1972-10-15,30-219,ATL,@,NOR,W 21-14,*,16,26,61.54,185,3,0,121.5,7.12,9.42,4,7,1.75,0,,0,0,,0,0,0
52,1972,6,1972-10-22,30-226,ATL,@,GNB,W 10-9,*,14,25,56.00,143,0,0,72.6,5.72,5.72,2,1,0.50,0,,0,0,,0,0,0
53,1972,7,1972-10-29,30-233,ATL,,SFO,L 14-49,*,11,24,45.83,147,1,2,45.0,6.13,3.21,1,1,1.00,0,,0,0,,0,0,0
54,1972,8,1972-11-05,30-240,ATL,@,RAM,L 7-20,*,11,20,55.00,164,1,2,59.2,8.20,4.70,0,0,,0,,0,0,,0,0,0
55,1972,9,1972-11-12,30-247,ATL,,NOR,W 36-20,*,10,13,76.92,142,1,0,137.3,10.92,12.46,1,2,2.00,1,,0,0,,0,1,6
56,1972,10,1972-11-20,30-255,ATL,@,WAS,L 13-24,*,11,21,52.38,138,1,1,69.1,6.57,5.38,1,5,5.00,0,,0,0,,0,0,0
57,1972,11,1972-11-26,30-261,ATL,,DEN,W 23-20,*,13,16,81.25,194,1,0,138.0,12.13,13.38,0,0,,0,,1,-9,-9.00,0,0,0
58,1972,12,1972-12-03,30-268,ATL,,HOU,W 20-10,*,13,24,54.17,183,0,1,61.6,7.63,5.75,2,9,4.50,0,,0,0,,0,0,0
59,1972,13,1972-12-10,30-275,ATL,@,SFO,L 0-20,*,12,25,48.00,145,0,1,49.6,5.80,4.00,1,-1,-1.00,0,,0,0,,0,0,0
60,1972,14,1972-12-17,30-282,ATL,,KAN,L 14-17,*,11,25,44.00,177,1,2,48.2,7.08,4.28,2,0,0.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
61,1973,8,1973-11-04,31-239,MIN,,CLE,W 26-3,,1,2,50.00,5,0,0,56.2,2.50,2.50,1,0,0.00,0,,0,0,,0,0,0
62,1973,9,1973-11-11,31-246,MIN,,DET,W 28-7,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,,0,0,,0,0,0
63,1973,11,1973-11-25,31-260,MIN,,CHI,W 31-13,,2,3,66.67,50,1,0,149.3,16.67,23.33,0,0,,0,,0,0,,0,0,0
64,1973,12,1973-12-02,31-267,MIN,@,CIN,L 0-27,,5,11,45.45,54,0,1,22.5,4.91,0.82,0,0,,0,,0,0,,0,0,0
65,1973,13,1973-12-08,31-273,MIN,@,GNB,W 31-7,,2,7,28.57,12,0,0,39.6,1.71,1.71,0,0,,0,,0,0,,0,0,0
66,1973,14,1973-12-16,31-281,MIN,@,NYG,W 31-7,,0,0,,0,0,0,,,,1,5,5.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
67,1974,5,1974-10-13,32-217,MIN,,HOU,W 51-10,,8,12,66.67,77,2,0,124.0,6.42,9.75,1,8,8.00,0,,0,0,,0,0,0
68,1974,8,1974-11-03,32-238,MIN,@,CHI,W 17-0,,1,2,50.00,3,0,0,56.2,1.50,1.50,0,0,,0,,0,0,,0,0,0
69,1974,13,1974-12-07,32-272,MIN,,ATL,W 23-10,*,14,22,63.64,114,1,1,72.9,5.18,4.05,0,0,,0,,0,0,,0,0,0
70,1974,14,1974-12-14,32-279,MIN,@,KAN,W 35-15,,11,12,91.67,111,2,0,144.8,9.25,12.58,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
71,1975,12,1975-12-07,33-272,MIN,,GNB,W 24-3,,3,6,50.00,24,0,0,60.4,4.00,4.00,1,0,0.00,0,,0,0,,0,0,0
,,,71 Games,,,,,32-36-3,,661,1173,56.35,9197,64,64,77.2,7.84,6.48,109,409,3.75,4,,1,-9,-9.00,0,4,24
