
38,1987,13,1987-12-13,24-018,CLE,,CIN,W 38-24,*,17,26,65.38,241,4,0,134.8,9.27,12.35,0,0,,0,,0,0,,0,0,0
39,1987,14,1987-12-20,24-025,CLE,@,RAI,W 24-17,*,21,32,65.63,294,2,1,102.9,9.19,9.03,2,-2,-1.00,0,,0,0,,0,0,0
40,1987,15,1987-12-26,24-031,CLE,@,PIT,W 19-13,*,21,36,58.33,241,1,1,76.3,6.69,6.00,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
41,1988,1,1988-09-04,24-284,CLE,@,KAN,W 6-3,*,3,8,37.50,39,0,0,53.6,4.88,4.88,0,0,,0,,0,0,,0,0,0
42,1988,8,1988-10-23,24-333,CLE,@,PHO,W 29-21,*,25,43,58.14,314,3,3,75.1,7.30,5.56,2,-5,-2.50,0,,0,0,,0,0,0
43,1988,9,1988-10-30,24-340,CLE,,CIN,W 23-16,*,18,28,64.29,210,0,2,57.1,7.50,4.29,1,-4,-4.00,0,,0,0,,0,0,0
44,1988,10,1988-11-07,24-348,CLE,@,HOU,L 17-24,*,16,33,48.48,219,1,0,80.2,6.64,7.24,1,0,0.00,0,,0,0,,0,0,0
45,1988,11,1988-11-13,24-354,CLE,@,DEN,L 7-30,*,19,30,63.33,175,0,1,65.3,5.83,4.33,1,-1,-1.00,0,,0,0,,0,0,0
46,1988,12,1988-11-20,24-361,CLE,,PIT,W 27-7,*,12,24,50.00,204,2,0,106.9,8.50,10.17,3,11,3.67,0,,0,0,,0,0,0
47,1988,13,1988-11-27,25-002,CLE,@,WAS,W 17-13,*,23,36,63.89,219,0,1,69.1,6.08,4.83,3,-4,-1.33,0,,0,0,,0,0,0
48,1988,14,1988-12-04,25-009,CLE,,DAL,W 24-21,*,19,27,70.37,308,3,0,145.3,11.41,13.63,0,0,,0,,0,0,,0,0,0
49,1988,15,1988-12-12,25-017,CLE,@,MIA,L 31-38,*,21,30,70.00,202,1,0,99.6,6.73,7.40,1,2,2.00,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
50,1989,1,1989-09-10,25-289,CLE,@,PIT,W 51-0,*,16,25,64.00,207,0,0,89.9,8.28,8.28,0,0,,0,,0,0,,0,0,0
51,1989,2,1989-09-17,25-296,CLE,,NYJ,W 38-24,*,15,30,50.00,196,3,0,104.3,6.53,8.53,3,4,1.33,0,,0,0,,0,0,0
52,1989,3,1989-09-25,25-304,CLE,@,CIN,L 14-21,*,15,23,65.22,203,2,0,122.2,8.83,10.57,1,1,1.00,0,,0,0,,0,0,0
53,1989,4,1989-10-01,25-310,CLE,,DEN,W 16-13,*,25,38,65.79,216,1,1,78.4,5.68,5.03,4,33,8.25,0,,0,0,,0,0,0
54,1989,5,1989-10-08,25-317,CLE,@,MIA,L 10-13,*,22,35,62.86,210,0,2,55.7,6.00,3.43,1,-1,-1.00,0,,0,0,,0,0,0
55,1989,6,1989-10-15,25-324,CLE,,PIT,L 7-17,*,15,41,36.59,162,0,4,9.5,3.95,-0.44,1,9,9.00,0,,1,-7,-7.00,0,0,0
56,1989,7,1989-10-23,25-332,CLE,,CHI,W 27-7,*,22,29,75.86,281,2,0,128.7,9.69,11.07,1,1,1.00,0,,0,0,,0,0,0
57,1989,8,1989-10-29,25-338,CLE,,HOU,W 28-17,*,14,19,73.68,262,2,2,111.1,13.79,11.16,4,0,0.00,1,,0,0,,0,1,6
58,1989,9,1989-11-05,25-345,CLE,@,TAM,W 42-31,*,18,22,81.82,164,3,0,137.3,7.45,10.18,5,-6,-1.20,0,,0,0,,0,0,0
59,1989,10,1989-11-12,25-352,CLE,@,SEA,W 17-7,*,16,27,59.26,173,1,0,90.5,6.41,7.15,1,-1,-1.00,0,,0,0,,0,0,0
60,1989,11,1989-11-19,25-359,CLE,,KAN,T 10-10,*,21,42,50.00,198,0,1,53.5,4.71,3.64,0,0,,0,,0,0,,0,0,0
61,1989,12,1989-11-23,25-363,CLE,@,DET,L 10-13,*,28,38,73.68,296,0,1,85.0,7.79,6.61,1,5,5.00,0,,0,0,,0,0,0
62,1989,13,1989-12-03,26-008,CLE,,CIN,L 0-21,*,15,30,50.00,130,0,1,47.9,4.33,2.83,1,0,0.00,0,,0,0,,0,0,0
63,1989,14,1989-12-10,26-015,CLE,@,IND,L 17-23,*,26,40,65.00,353,0,2,72.2,8.83,6.58,1,12,12.00,0,,0,0,,0,0,0
64,1989,15,1989-12-17,26-022,CLE,,MIN,W 23-17,*,17,38,44.74,254,2,0,84.8,6.68,7.74,3,6,2.00,0,,0,0,,0,0,0
65,1989,16,1989-12-23,26-028,CLE,@,HOU,W 24-20,*,18,36,50.00,228,2,0,88.7,6.33,7.44,3,7,2.33,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
66,1990,1,1990-09-09,26-288,CLE,,PIT,W 13-3,*,13,30,43.33,120,0,0,54.9,4.00,4.00,1,-2,-2.00,0,,0,0,,0,0,0
67,1990,2,1990-09-16,26-295,CLE,@,NYJ,L 21-24,*,24,41,58.54,233,1,0,82.7,5.68,6.17,0,0,,0,,0,0,,0,0,0
68,1990,3,1990-09-23,26-302,CLE,,SDG,L 14-24,*,17,36,47.22,232,0,3,33.6,6.44,2.69,0,0,,0,,0,0,,0,0,0
69,1990,4,1990-09-30,26-309,CLE,@,KAN,L 0-34,*,8,17,47.06,61,0,0,56.2,3.59,3.59,0,0,,0,,0,0,,0,0,0
70,1990,5,1990-10-08,26-317,CLE,@,DEN,W 30-29,*,24,38,63.16,318,3,2,94.0,8.37,7.58,3,3,1.00,0,,0,0,,0,0,0
71,1990,6,1990-10-14,26-323,CLE,@,NOR,L 20-25,*,18,36,50.00,168,1,0,72.5,4.67,5.22,0,0,,0,,0,0,,0,0,0
72,1990,7,1990-10-22,26-331,CLE,,CIN,L 13-34,*,17,33,51.52,190,0,2,43.8,5.76,3.03,3,3,1.00,0,,0,0,,0,0,0
73,1990,8,1990-10-28,26-337,CLE,@,SFO,L 17-20,*,9,18,50.00,106,0,1,45.1,5.89,3.39,0,0,,0,,0,0,,0,0,0
74,1990,10,1990-11-18,26-358,CLE,,HOU,L 23-35,*,25,35,71.43,279,2,2,90.1,7.97,6.54,0,0,,0,,0,0,,0,0,0
75,1990,11,1990-11-25,27-000,CLE,,MIA,L 13-30,*,17,37,45.95,191,0,2,39.4,5.16,2.73,0,0,,0,,0,0,,0,0,0
76,1990,12,1990-12-02,27-007,CLE,,RAM,L 23-38,*,23,39,58.97,281,2,0,98.3,7.21,8.23,1,5,5.00,0,,0,0,,0,0,0
77,1990,13,1990-12-09,27-014,CLE,@,HOU,L 14-58,*,13,26,50.00,166,1,2,51.1,6.38,3.69,1,0,0.00,0,,0,0,,0,0,0
78,1990,14,1990-12-16,27-021,CLE,,ATL,W 13-10,*,22,37,59.46,217,0,1,64.8,5.86,4.65,1,4,4.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
79,1991,1,1991-09-01,27-280,CLE,,DAL,L 14-26,*,22,31,70.97,249,1,0,105.4,8.03,8.68,1,5,5.00,0,,0,0,,0,0,0
80,1991,2,1991-09-08,27-287,CLE,@,NWE,W 20-0,*,15,22,68.18,187,2,0,124.6,8.50,10.32,3,-3,-1.00,0,,0,0,,0,0,0
81,1991,3,1991-09-15,27-294,CLE,,CIN,W 14-13,*,20,41,48.78,197,0,0,62.8,4.80,4.80,1,-2,-2.00,0,,0,0,,0,0,0
82,1991,4,1991-09-22,27-301,CLE,@,NYG,L 10-13,*,13,22,59.09,107,1,0,86.7,4.86,5.77,1,2,2.00,0,,0,0,,0,0,0
83,1991,5,1991-10-06,27-315,CLE,,NYJ,L 14-17,*,16,24,66.67,133,1,0,94.6,5.54,6.38,2,5,2.50,0,,0,0,,0,0,0
84,1991,6,1991-10-13,27-322,CLE,@,WAS,L 17-42,*,21,29,72.41,266,0,0,100.6,9.17,9.17,2,5,2.50,0,,0,0,,0,0,0
85,1991,7,1991-10-20,27-329,CLE,@,SDG,W 30-24,*,26,42,61.90,297,2,0,99.0,7.07,8.02,2,8,4.00,0,,0,0,,0,0,0
86,1991,8,1991-10-27,27-336,CLE,,PIT,W 17-14,*,21,29,72.41,179,1,0,99.6,6.17,6.86,4,6,1.50,0,,0,0,,0,0,0
87,1991,9,1991-11-03,27-343,CLE,@,CIN,L 21-23,*,19,31,61.29,285,0,0,91.5,9.19,9.19,2,2,1.00,0,,0,0,,0,0,0
88,1991,10,1991-11-10,27-350,CLE,,PHI,L 30-32,*,14,33,42.42,246,3,1,86.2,7.45,7.91,0,0,,0,,0,0,,0,0,0
89,1991,11,1991-11-17,27-357,CLE,@,HOU,L 24-28,*,21,34,61.76,279,2,1,95.1,8.21,8.06,1,9,9.00,0,,0,0,,0,0,0
90,1991,12,1991-11-24,27-364,CLE,,KAN,W 20-15,*,13,20,65.00,170,1,2,68.7,8.50,5.00,4,7,1.75,0,,0,0,,0,0,0
91,1991,13,1991-12-01,28-006,CLE,@,IND,W 31-0,*,18,23,78.26,189,1,0,115.4,8.22,9.09,0,0,,0,,0,0,,0,0,0
92,1991,14,1991-12-08,28-013,CLE,,DEN,L 7-17,*,12,24,50.00,110,0,1,45.5,4.58,2.71,0,0,,0,,0,0,,0,0,0
93,1991,15,1991-12-15,28-020,CLE,,HOU,L 14-17,*,28,40,70.00,258,2,1,93.5,6.45,6.33,1,11,11.00,0,,1,1,1.00,0,0,0
94,1991,16,1991-12-22,28-027,CLE,@,PIT,L 10-17,*,28,49,57.14,335,1,3,59.5,6.84,4.49,2,19,9.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
95,1992,1,1992-09-06,28-286,CLE,@,IND,L 3-14,*,15,26,57.69,175,0,2,46.2,6.73,3.27,0,0,,0,,0,0,,0,0,0
96,1992,2,1992-09-14,28-294,CLE,,MIA,L 23-27,*,19,28,67.86,230,2,0,116.7,8.21,9.64,1,8,8.00,0,,0,0,,0,0,0
97,1992,12,1992-11-29,29-004,CLE,,CHI,W 27-14,*,8,17,47.06,59,0,0,55.8,3.47,3.47,1,-1,-1.00,0,,0,0,,0,0,0
98,1992,13,1992-12-06,29-011,CLE,,CIN,W 37-21,*,19,23,82.61,239,2,0,138.9,10.39,12.13,0,0,,0,,0,0,,0,0,0
99,1992,14,1992-12-13,29-018,CLE,@,DET,L 14-24,*,20,28,71.43,276,2,2,96.7,9.86,8.07,1,1,1.00,0,,0,0,,0,0,0
100,1992,15,1992-12-20,29-025,CLE,,HOU,L 14-17,*,17,26,65.38,140,2,3,65.1,5.38,1.73,0,0,,0,,0,0,,0,0,0
101,1992,16,1992-12-27,29-032,CLE,@,PIT,L 13-23,*,5,7,71.43,41,0,0,86.0,5.86,5.86,2,4,2.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
102,1993,1,1993-09-05,29-284,CLE,,CIN,W 27-14,*,18,30,60.00,182,1,0,88.5,6.07,6.73,1,-1,-1.00,0,,0,0,,0,0,0
103,1993,2,1993-09-13,29-292,CLE,,SFO,W 23-13,*,17,32,53.13,186,1,0,81.0,5.81,6.44,3,8,2.67,0,,0,0,,0,0,0
104,1993,3,1993-09-19,29-298,CLE,@,RAI,W 19-16,*,8,17,47.06,71,0,3,19.1,4.18,-3.76,2,0,0.00,0,,0,0,,0,0,0
105,1993,4,1993-09-26,29-305,CLE,@,IND,L 10-23,*,4,8,50.00,53,0,0,71.4,6.63,6.63,2,5,2.50,0,,0,0,,0,0,0
106,1993,5,1993-10-10,29-319,CLE,,MIA,L 14-24,*,15,19,78.95,82,1,0,102.2,4.32,5.37,0,0,,0,,0,0,,0,0,0
107,1993,7,1993-10-24,29-333,CLE,,PIT,W 28-23,,1,2,50.00,7,0,0,58.3,3.50,3.50,4,1,0.25,0,,0,0,,0,0,0
108,1993,8,1993-11-07,29-347,CLE,,DEN,L 14-29,*,16,30,53.33,226,2,0,100.1,7.53,8.87,2,6,3.00,0,,0,0,,0,0,0
109,1993,9,1993-11-14,29-354,DAL,,PHO,W 20-15,,13,21,61.90,199,1,0,109.0,9.48,10.43,2,0,0.00,0,,0,0,,0,0,0
110,1993,10,1993-11-21,29-361,DAL,@,ATL,L 14-27,*,22,39,56.41,186,2,0,86.1,4.77,5.79,3,11,3.67,0,,0,0,,0,0,0
111,1993,13,1993-12-12,30-017,DAL,@,MIN,W 37-20,,0,0,,0,0,0,,,,2,-2,-1.00,0,,0,0,,0,0,0
112,1993,15,1993-12-26,30-031,DAL,,WAS,W 38-3,,1,3,33.33,25,0,0,64.6,8.33,8.33,2,-2,-1.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
113,1994,8,1994-10-30,30-339,MIA,@,NWE,W 23-3,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
114,1994,13,1994-12-04,31-009,MIA,,BUF,L 31-42,,7,12,58.33,80,1,1,71.5,6.67,4.58,1,17,17.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
115,1995,1,1995-09-03,31-282,MIA,,NYJ,W 52-14,,1,3,33.33,8,0,0,42.4,2.67,2.67,4,4,1.00,0,0,0,0,,0,0,0
116,1995,3,1995-09-18,31-297,MIA,,PIT,W 23-10,,5,6,83.33,42,0,0,95.8,7.00,7.00,0,0,,0,0,0,0,,0,0,0
117,1995,5,1995-10-08,31-317,MIA,,IND,L 24-27,,1,1,100.00,1,0,0,79.2,1.00,1.00,0,0,,0,0,0,0,,0,0,0
118,1995,6,1995-10-15,31-324,MIA,@,NOR,L 30-33,*,29,42,69.05,368,3,2,100.1,8.76,8.05,2,1,0.50,1,0,0,0,,0,1,6
119,1995,7,1995-10-22,31-331,MIA,@,NYJ,L 16-17,*,27,42,64.29,191,0,3,44.8,4.55,1.33,1,14,14.00,0,0,0,0,,0,0,0
120,1995,10,1995-11-12,31-352,MIA,,NWE,L 17-34,,7,9,77.78,56,0,0,92.6,6.22,6.22,0,0,,0,0,0,0,,0,0,0
121,1995,11,1995-11-20,31-360,MIA,,SFO,L 20-44,,3,4,75.00,23,0,0,88.5,5.75,5.75,0,0,,0,0,0,0,,0,0,0
122,1995,12,1995-11-26,32-001,MIA,@,IND,L 28-36,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
123,1995,15,1995-12-17,32-022,MIA,@,BUF,L 20-23,,1,1,100.00,10,0,0,108.3,10.00,10.00,0,0,,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
124,1996,2,1996-09-08,32-288,MIA,@,ARI,W 38-10,,4,4,100.00,44,0,0,112.5,11.00,11.00,0,0,,0,0,0,0,,0,0,0
125,1996,4,1996-09-23,32-303,MIA,@,IND,L 6-10,,15,22,68.18,122,0,0,82.0,5.55,5.55,1,6,6.00,0,0,0,0,,0,0,0
126,1996,7,1996-10-20,32-330,MIA,@,PHI,L 28-35,,5,6,83.33,42,1,0,135.4,7.00,10.33,0,0,,0,0,0,0,,0,0,0
,,,126 Games,,,,,63-62-1,,1994,3365,59.26,23301,124,87,81.8,6.92,6.50,180,265,1.47,5,0,3,-5,-1.67,0,5,30
