
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1972,7,1972-10-29,22-285,ATL,,SFO,L 14-49,,1,11,9.09,12,0,2,0.0,1.09,-7.09,0,0,,0
2,1972,9,1972-11-12,22-299,ATL,,NOR,W 36-20,,2,8,25.00,32,0,1,4.2,4.00,-1.63,2,8,4.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1973,5,1973-10-14,23-269,ATL,,CHI,W 46-6,,6,7,85.71,76,0,0,111.9,10.86,10.86,0,0,,0
4,1973,6,1973-10-21,23-276,ATL,@,SDG,W 41-0,,2,2,100.00,27,0,0,118.7,13.50,13.50,0,0,,0
5,1973,9,1973-11-11,23-297,ATL,@,PHI,W 44-27,,1,2,50.00,21,1,0,127.1,10.50,20.50,0,0,,0
6,1973,13,1973-12-09,23-325,ATL,,STL,L 10-32,,5,15,33.33,51,0,0,44.0,3.40,3.40,3,19,6.33,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,1974,1,1974-09-15,24-240,ATL,,DAL,L 0-24,,4,6,66.67,44,0,1,48.6,7.33,-0.17,0,0,,0
8,1974,3,1974-09-29,24-254,ATL,@,NOR,L 13-14,*,7,20,35.00,74,0,1,25.8,3.70,1.45,3,19,6.33,0
9,1974,6,1974-10-20,24-275,ATL,,NOR,L 3-13,*,12,24,50.00,122,0,1,47.6,5.08,3.21,0,0,,0
10,1974,8,1974-11-03,24-289,ATL,@,MIA,L 7-42,,5,11,45.45,59,0,1,24.4,5.36,1.27,0,0,,0
11,1974,11,1974-11-24,24-310,ATL,@,SFO,L 0-27,*,13,30,43.33,148,0,2,31.0,4.93,1.93,0,0,,0
12,1974,12,1974-12-01,24-317,ATL,,RAM,L 7-30,*,7,14,50.00,109,1,2,60.4,7.79,2.79,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
13,1975,4,1975-10-12,25-267,ATL,@,SFO,W 17-3,,1,2,50.00,9,0,0,62.5,4.50,4.50,0,0,,0
14,1975,5,1975-10-19,25-274,ATL,@,RAM,L 7-22,,6,11,54.55,91,1,0,112.3,8.27,10.09,0,0,,0
15,1975,6,1975-10-26,25-281,ATL,,CIN,L 14-21,,0,5,0.00,0,0,2,0.0,0.00,-18.00,0,0,,0
16,1975,7,1975-11-02,25-288,ATL,@,NOR,L 7-23,,8,21,38.10,144,1,2,38.7,6.86,3.52,2,-4,-2.00,0
17,1975,9,1975-11-16,25-302,ATL,,RAM,L 7-16,,13,28,46.43,136,1,1,58.0,4.86,3.96,3,10,3.33,0
18,1975,14,1975-12-21,25-337,ATL,@,GNB,L 13-22,,0,3,0.00,0,0,0,39.6,0.00,0.00,1,3,3.00,0
,,,18 Games,,,,,5-13-0,,93,220,42.27,1155,5,16,36.5,5.25,2.43,14,55,3.93,0
