
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1991,16,1991-12-22,22-171,RAI,,KAN,L 21-27,*,23,40,57.50,243,3,0,100.3,6.08,7.58,3,14,4.67,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1992,3,1992-09-20,23-078,RAI,,CLE,L 16-28,*,33,59,55.93,395,1,3,61.1,6.69,4.75,2,21,10.50,0
3,1992,4,1992-09-28,23-086,RAI,@,KAN,L 7-27,*,12,26,46.15,161,0,2,34.3,6.19,2.73,0,0,,0
4,1992,5,1992-10-04,23-092,RAI,,NYG,W 13-10,*,14,23,60.87,216,1,0,106.4,9.39,10.26,4,6,1.50,0
5,1992,6,1992-10-11,23-099,RAI,,BUF,W 20-3,*,11,21,52.38,188,2,1,94.9,8.95,8.71,2,-1,-0.50,0
6,1992,7,1992-10-18,23-106,RAI,@,SEA,W 19-0,*,0,3,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
7,1992,8,1992-10-25,23-113,RAI,,DAL,L 13-28,*,8,23,34.78,117,1,0,66.8,5.09,5.96,1,4,4.00,0
8,1992,9,1992-11-08,23-127,RAI,@,PHI,L 10-31,*,3,10,30.00,25,0,3,0.0,2.50,-11.00,0,0,,0
,,,8 Games,,,,,3-5-0,,104,205,50.73,1345,8,9,66.4,6.56,5.37,12,44,3.67,0
