
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1986,2,1986-09-14,24-005,IND,@,MIA,L 10-30,,5,10,50.00,50,0,0,64.6,5.00,5.00,0,0,,0,0,0
2,1986,3,1986-09-21,24-012,IND,,RAM,L 7-24,*,13,22,59.09,95,0,1,50.4,4.32,2.27,1,4,4.00,0,0,0
3,1986,4,1986-09-28,24-019,IND,,NYJ,L 7-26,*,21,53,39.62,233,1,1,51.8,4.40,3.92,2,0,0.00,0,0,0
4,1986,5,1986-10-05,24-026,IND,@,SFO,L 14-35,*,18,39,46.15,252,1,3,44.0,6.46,3.51,2,0,0.00,0,0,0
5,1986,6,1986-10-12,24-033,IND,,NOR,L 14-17,*,24,44,54.55,315,2,1,83.0,7.16,7.05,1,0,0.00,0,0,0
6,1986,7,1986-10-19,24-040,IND,@,BUF,L 13-24,*,19,41,46.34,175,1,1,56.5,4.27,3.66,1,0,0.00,0,0,0
7,1986,8,1986-10-26,24-047,IND,,MIA,L 13-17,*,14,24,58.33,121,0,1,54.3,5.04,3.17,1,4,4.00,0,0,0
8,1986,9,1986-11-02,24-054,IND,,CLE,L 9-24,*,20,42,47.62,208,1,0,70.3,4.95,5.43,2,11,5.50,0,0,0
9,1986,10,1986-11-09,24-061,IND,,NWE,L 21-30,*,19,36,52.78,236,1,4,43.1,6.56,2.11,1,1,1.00,1,1,6
10,1986,11,1986-11-16,24-068,IND,@,NYJ,L 16-31,*,27,57,47.37,359,1,4,44.4,6.30,3.49,0,0,,0,0,0
11,1986,12,1986-11-23,24-075,IND,@,HOU,L 17-31,*,9,21,42.86,51,0,1,30.5,2.43,0.29,1,1,1.00,0,0,0
12,1986,13,1986-11-30,24-082,IND,,SDG,L 3-17,*,15,28,53.57,130,0,1,51.2,4.64,3.04,1,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
