
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1964,6,1964-10-18,22-281,SFO,@,RAM,L 14-42,,6,18,33.33,110,1,4,34.3,6.11,-2.78,4,93,23.25,0
2,1964,7,1964-10-25,22-288,SFO,,MIN,L 22-27,,6,12,50.00,60,0,1,29.9,5.00,1.25,4,31,7.75,0
3,1964,8,1964-11-01,22-295,SFO,@,BAL,L 7-37,,0,3,0.00,0,0,0,39.6,0.00,0.00,1,8,8.00,0
4,1964,9,1964-11-08,22-302,SFO,@,MIN,L 7-24,*,1,3,33.33,79,1,0,121.5,26.33,33.00,1,7,7.00,0
5,1964,10,1964-11-15,22-309,SFO,,GNB,W 24-14,*,10,17,58.82,82,0,0,71.2,4.82,4.82,7,37,5.29,0
6,1964,11,1964-11-22,22-316,SFO,@,CHI,L 21-23,,0,0,,0,0,0,,,,1,1,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,1965,1,1965-09-19,23-251,SFO,,CHI,W 52-24,,1,7,14.29,15,0,0,39.6,2.14,2.14,1,18,18.00,0
8,1965,5,1965-10-17,23-279,SFO,@,RAM,W 45-21,,3,4,75.00,69,1,0,156.2,17.25,22.25,0,0,,0
9,1965,7,1965-10-31,23-293,SFO,,BAL,L 28-34,,5,7,71.43,71,1,0,143.5,10.14,13.00,1,7,7.00,0
10,1965,8,1965-11-07,23-300,SFO,@,DAL,L 31-39,*,14,30,46.67,274,2,2,73.5,9.13,7.47,3,39,13.00,0
11,1965,9,1965-11-14,23-307,SFO,@,DET,W 27-21,,1,1,100.00,9,0,0,104.2,9.00,9.00,0,0,,0
12,1965,11,1965-11-28,23-321,SFO,@,MIN,W 45-24,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
13,1965,13,1965-12-12,23-335,SFO,@,CHI,L 20-61,,4,7,57.14,22,0,1,23.2,3.14,-3.29,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
