
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1972,8,1972-11-05,21-312,PIT,,CIN,W 40-17,,1,3,33.33,5,0,0,42.4,1.67,1.67,0,0,,0,0,0
2,1972,13,1972-12-10,21-347,PIT,@,HOU,W 9-3,,6,8,75.00,43,0,0,87.0,5.38,5.38,2,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,1973,8,1973-11-05,22-311,PIT,,WAS,W 21-16,,3,10,30.00,71,1,2,50.4,7.10,0.10,2,9,4.50,0,0,0
4,1973,11,1973-11-25,22-331,PIT,@,CLE,L 16-21,,12,29,41.38,197,1,1,62.0,6.79,5.93,2,14,7.00,0,0,0
5,1973,12,1973-12-03,22-339,PIT,@,MIA,L 26-30,*,0,7,0.00,0,0,3,0.0,0.00,-19.29,0,0,,0,0,0
6,1973,13,1973-12-09,22-345,PIT,,HOU,W 33-7,,2,6,33.33,30,0,0,50.7,5.00,5.00,1,0,0.00,0,0,0
7,1973,14,1973-12-15,22-351,PIT,@,SFO,W 37-14,,3,8,37.50,33,0,0,50.5,4.13,4.13,1,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
8,1974,1,1974-09-15,23-260,PIT,,BAL,W 30-0,*,17,31,54.84,257,2,1,90.4,8.29,8.13,0,0,,0,0,0
9,1974,2,1974-09-22,23-267,PIT,@,DEN,T 35-35,*,31,50,62.00,348,1,2,72.7,6.96,5.56,4,21,5.25,1,1,6
10,1974,3,1974-09-29,23-274,PIT,,OAK,L 0-17,*,8,31,25.81,106,0,2,14.4,3.42,0.52,3,13,4.33,0,0,0
11,1974,4,1974-10-06,23-281,PIT,@,HOU,W 13-7,*,16,32,50.00,202,0,2,44.0,6.31,3.50,0,0,,0,0,0
12,1974,5,1974-10-13,23-288,PIT,@,KAN,W 34-24,*,14,36,38.89,214,1,1,56.9,5.94,5.25,3,7,2.33,0,0,0
13,1974,6,1974-10-20,23-295,PIT,,CLE,W 20-16,*,5,18,27.78,78,0,0,45.1,4.33,4.33,3,4,1.33,0,0,0
14,1974,10,1974-11-17,23-323,PIT,@,CLE,W 26-16,,1,4,25.00,18,0,0,45.8,4.50,4.50,0,0,,0,0,0
15,1974,13,1974-12-08,23-344,PIT,@,NWE,W 21-17,,0,2,0.00,0,0,0,39.6,0.00,0.00,1,-4,-4.00,0,0,0
16,1974,14,1974-12-14,23-350,PIT,,CIN,W 27-3,,4,8,50.00,51,0,0,70.3,6.38,6.38,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
17,1975,2,1975-09-28,24-273,PIT,,BUF,L 21-30,,11,21,52.38,200,1,1,81.4,9.52,8.33,0,0,,0,0,0
18,1975,3,1975-10-05,24-280,PIT,@,CLE,W 42-6,,11,15,73.33,221,2,0,154.9,14.73,17.40,0,0,,0,0,0
19,1975,6,1975-10-26,24-301,PIT,@,GNB,W 16-13,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
20,1975,14,1975-12-20,24-356,PIT,@,RAM,L 3-10,,2,11,18.18,29,0,2,0.0,2.64,-5.55,0,0,,0,0,0
,,,20 Games,,,,,14-5-1,,147,331,44.41,2103,9,17,53.2,6.35,4.59,22,64,2.91,1,1,6
