
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,4,1960-10-16,28-215,PIT,,STL,W 27-14,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-2,-2.00,0,0,0
2,1960,5,1960-10-23,28-222,PIT,@,WAS,T 27-27,*,14,28,50.00,265,2,0,107.0,9.46,10.89,1,-6,-6.00,0,0,0
3,1960,6,1960-10-30,28-229,PIT,,GNB,L 13-19,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
4,1960,7,1960-11-06,28-236,PIT,@,PHI,L 7-34,,5,8,62.50,12,0,1,27.1,1.50,-4.13,0,0,,0,0,0
5,1960,12,1960-12-18,28-278,PIT,@,STL,L 7-38,,6,12,50.00,81,0,2,32.3,6.75,-0.75,1,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
6,1961,2,1961-09-24,29-193,PIT,,NYG,L 14-17,,1,1,100.00,28,0,0,118.7,28.00,28.00,0,0,,0,0,0
7,1961,3,1961-10-01,29-200,PIT,@,RAM,L 14-24,,11,20,55.00,124,1,3,50.8,6.20,0.45,4,-10,-2.50,0,0,0
8,1961,4,1961-10-08,29-207,PIT,@,PHI,L 16-21,*,18,28,64.29,171,1,1,78.1,6.11,5.21,5,20,4.00,1,1,6
9,1961,5,1961-10-15,29-214,PIT,,WAS,W 20-0,*,6,14,42.86,66,2,2,57.4,4.71,1.14,0,0,,0,0,0
10,1961,6,1961-10-22,29-221,PIT,,CLE,L 28-30,*,15,24,62.50,275,2,1,112.3,11.46,11.25,0,0,,0,0,0
