
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
1,1968,12,1968-12-01,23-096,GNB,@,SFO,L 20-27,,0,2,0.00,0,0,0,39.6,0.00,0.00
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
2,1969,14,1969-12-21,24-116,GNB,,STL,W 45-28,,1,3,33.33,12,0,0,46.5,4.00,4.00
,,,2 Games,,,,,1-1-0,,1,5,20.00,12,0,0,39.6,2.40,2.40
