
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
1,1960,1,1960-09-24,30-261,DAL,,PIT,L 28-35,*,15,28,53.57,345,3,3,94.2,12.32,9.64,2,7,3.50,0,0,0,0,0,,0
2,1960,2,1960-09-30,30-267,DAL,,PHI,L 25-27,*,10,29,34.48,194,2,5,42.1,6.69,0.31,3,20,6.67,1,1,6,0,0,,0
3,1960,3,1960-10-09,30-276,DAL,@,WAS,L 14-26,*,21,37,56.76,296,2,3,66.9,8.00,5.43,1,3,3.00,0,0,0,0,0,,0
4,1960,4,1960-10-16,30-283,DAL,,CLE,L 7-48,*,2,6,33.33,6,0,2,2.8,1.00,-14.00,1,11,11.00,0,0,0,0,0,,0
5,1960,5,1960-10-23,30-290,DAL,@,STL,L 10-12,*,10,24,41.67,173,0,1,49.5,7.21,5.33,2,6,3.00,0,0,0,0,0,,0
6,1960,6,1960-10-30,30-297,DAL,,BAL,L 7-45,*,3,10,30.00,21,0,3,0.0,2.10,-11.40,2,31,15.50,0,0,0,0,0,,0
7,1960,8,1960-11-13,30-311,DAL,@,GNB,L 7-41,,2,6,33.33,29,0,2,10.4,4.83,-10.17,0,0,,0,0,0,0,0,,0
8,1960,9,1960-11-20,30-318,DAL,,SFO,L 14-26,*,9,17,52.94,184,1,3,71.3,10.82,4.06,0,0,,0,0,0,0,0,,0
9,1960,10,1960-11-27,30-325,DAL,@,CHI,L 7-17,*,4,6,66.67,26,0,0,75.7,4.33,4.33,0,0,,0,0,0,0,0,,0
10,1960,11,1960-12-04,30-332,DAL,@,NYG,T 31-31,*,17,35,48.57,267,3,2,79.1,7.63,6.77,3,11,3.67,0,0,0,0,0,,0
11,1960,12,1960-12-11,30-339,DAL,@,DET,L 14-23,*,18,27,66.67,195,1,1,84.6,7.22,6.30,3,5,1.67,0,0,0,3,99,33.00,0
