
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2000,4,2000-09-24,22-045,CLE,@,OAK,L 10-36,,2,5,40.00,15,0,0,47.9,3.00,3.00,0,0,,0
2,2000,7,2000-10-15,22-066,CLE,@,DEN,L 10-44,,2,5,40.00,21,0,0,52.9,4.20,4.20,2,12,6.00,0
3,2000,8,2000-10-22,22-073,CLE,@,PIT,L 0-22,,1,3,33.33,2,0,0,42.4,0.67,0.67,0,0,,0
4,2000,9,2000-10-29,22-080,CLE,,CIN,L 3-12,,7,16,43.75,82,0,1,33.9,5.13,2.31,0,0,,0
5,2000,12,2000-11-19,22-101,CLE,@,TEN,L 10-24,,0,0,,0,0,0,,,,1,3,3.00,0
6,2000,13,2000-11-26,22-108,CLE,@,BAL,L 7-44,,5,9,55.56,30,0,0,62.3,3.33,3.33,0,0,,0
7,2000,14,2000-12-03,22-115,CLE,@,JAX,L 0-48,*,5,16,31.25,17,0,0,40.6,1.06,1.06,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
8,2001,14,2001-12-23,23-135,MIN,,JAX,L 3-33,,24,39,61.54,218,0,1,66.0,5.59,4.44,1,11,11.00,0
9,2001,15,2001-12-30,23-142,MIN,@,GNB,L 13-24,*,11,30,36.67,114,1,3,20.0,3.80,-0.03,5,33,6.60,0
10,2001,16,2002-01-07,23-150,MIN,@,BAL,L 3-19,*,13,29,44.83,86,0,2,23.2,2.97,-0.14,2,17,8.50,0
,,,10 Games,,,,,0-10-0,,70,152,46.05,585,1,7,39.5,3.85,1.91,11,76,6.91,0
