
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1976,5,1976-10-10,23-209,PIT,@,CLE,L 16-18,,3,5,60.00,59,0,0,101.2,11.80,11.80,2,30,15.00,1,1,6
2,1976,6,1976-10-17,23-216,PIT,,CIN,W 23-6,*,5,12,41.67,58,0,1,22.2,4.83,1.08,3,21,7.00,0,0,0
3,1976,7,1976-10-24,23-223,PIT,@,NYG,W 27-0,*,12,19,63.16,120,0,0,81.0,6.32,6.32,1,17,17.00,0,0,0
4,1976,8,1976-10-31,23-230,PIT,,SDG,W 23-0,*,2,6,33.33,20,0,0,43.7,3.33,3.33,4,17,4.25,0,0,0
5,1976,9,1976-11-07,23-237,PIT,@,KAN,W 45-0,,1,2,50.00,20,0,0,85.4,10.00,10.00,0,0,,0,0,0
6,1976,10,1976-11-14,23-244,PIT,,MIA,W 14-3,,4,6,66.67,102,0,0,109.7,17.00,17.00,0,0,,0,0,0
7,1976,11,1976-11-21,23-251,PIT,,HOU,W 32-16,*,8,13,61.54,132,0,1,63.6,10.15,6.69,0,0,,0,0,0
8,1976,12,1976-11-28,23-258,PIT,@,CIN,W 7-3,*,10,15,66.67,163,0,1,75.1,10.87,7.87,7,20,2.86,0,0,0
9,1976,13,1976-12-05,23-265,PIT,,TAM,W 42-0,*,6,7,85.71,84,0,0,116.7,12.00,12.00,1,1,1.00,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,1977,1,1977-09-19,24-188,PIT,,SFO,W 27-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
