
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
55,1974,8,1974-11-03,28-088,ATL,@,MIA,L 7-42,*,8,15,53.33,65,0,1,36.8,4.33,1.33,1,5,5.00,0,0,0,0,0,,0
56,1974,9,1974-11-10,28-095,ATL,@,RAM,L 0-21,*,10,21,47.62,89,0,0,59.4,4.24,4.24,3,13,4.33,0,0,0,0,0,,0
57,1974,10,1974-11-17,28-102,ATL,,BAL,L 7-17,*,12,22,54.55,142,0,1,55.5,6.45,4.41,4,23,5.75,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
58,1975,2,1975-09-28,29-052,MIN,@,CLE,W 42-10,,2,5,40.00,65,1,0,127.1,13.00,17.00,0,0,,0,0,0,0,0,,0
59,1975,3,1975-10-05,29-059,MIN,,CHI,W 28-3,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0,0,,0
60,1975,8,1975-11-09,29-094,MIN,,ATL,W 38-0,,1,1,100.00,12,1,0,156.2,12.00,32.00,0,0,,0,0,0,0,0,,0
61,1975,14,1975-12-20,29-135,MIN,@,BUF,W 35-13,,2,7,28.57,26,0,1,3.0,3.71,-2.71,1,0,0.00,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
62,1976,1,1976-09-12,30-036,MIN,@,NOR,W 40-9,,7,13,53.85,90,0,0,75.8,6.92,6.92,0,0,,0,0,0,0,0,,0
63,1976,3,1976-09-26,30-050,MIN,@,DET,W 10-9,,3,4,75.00,25,0,0,90.6,6.25,6.25,0,0,,0,0,0,0,0,,0
64,1976,4,1976-10-04,30-058,MIN,,PIT,W 17-6,*,4,11,36.36,41,0,2,8.3,3.73,-4.45,2,2,1.00,0,0,0,0,0,,0
65,1976,14,1976-12-11,30-126,MIN,@,MIA,W 29-7,,1,2,50.00,0,0,0,56.2,0.00,0.00,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
66,1977,6,1977-10-24,31-078,MIN,@,RAM,L 3-35,,3,5,60.00,38,0,0,83.7,7.60,7.60,0,0,,0,0,0,0,0,,0
