
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1969,5,1969-10-19,22-119,CHI,@,DET,L 7-13,*,4,9,44.44,41,1,0,95.1,4.56,6.78,5,42,8.40,0,,0,0,,0,0,0
2,1969,6,1969-10-26,22-126,CHI,,RAM,L 7-9,*,8,22,36.36,55,0,1,25.9,2.50,0.45,5,20,4.00,0,,0,0,,0,0,0
3,1969,7,1969-11-02,22-133,CHI,@,MIN,L 14-31,*,9,15,60.00,93,0,1,50.1,6.20,3.20,7,34,4.86,0,,0,0,,0,0,0
4,1969,8,1969-11-09,22-140,CHI,,PIT,W 38-7,*,9,16,56.25,123,2,1,94.5,7.69,7.38,9,72,8.00,0,,0,0,,0,0,0
5,1969,9,1969-11-16,22-147,CHI,@,ATL,L 31-48,*,12,27,44.44,181,1,0,79.4,6.70,7.44,7,79,11.29,1,,0,0,,0,1,6
6,1969,10,1969-11-23,22-154,CHI,,BAL,L 21-24,*,11,19,57.89,109,0,3,34.6,5.74,-1.37,11,67,6.09,1,,0,0,,0,1,6
7,1969,11,1969-11-30,22-161,CHI,,CLE,L 24-28,*,10,27,37.04,145,1,0,67.7,5.37,6.11,4,49,12.25,0,,0,0,,0,0,0
8,1969,13,1969-12-14,22-175,CHI,,GNB,L 3-21,,5,13,38.46,26,0,2,7.1,2.00,-4.92,3,45,15.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
9,1970,6,1970-10-25,23-125,CHI,,DET,L 10-16,,1,4,25.00,11,0,0,39.6,2.75,2.75,1,7,7.00,0,,0,0,,0,0,0
10,1970,8,1970-11-08,23-139,CHI,,SFO,L 16-37,,3,6,50.00,11,0,2,16.7,1.83,-13.17,1,3,3.00,0,,0,0,,0,0,0
11,1970,10,1970-11-22,23-153,CHI,,BUF,W 31-13,*,8,20,40.00,196,4,1,95.0,9.80,11.55,5,12,2.40,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
12,1971,1,1971-09-19,24-089,CHI,,PIT,W 17-15,,,,,,,,,,,,,,,,,,,,,
13,1971,2,1971-09-26,24-096,CHI,@,MIN,W 20-17,,,,,,,,,,,,,,,,,,,,,
14,1971,3,1971-10-03,24-103,CHI,@,RAM,L 3-17,,,,,,,,,,,,,,,,,,,,,
15,1971,4,1971-10-10,24-110,CHI,,NOR,W 35-14,,,,,,,,,,,,,,,,,,,,,
16,1971,5,1971-10-17,24-117,CHI,@,SFO,L 0-13,,2,3,66.67,31,0,1,61.1,10.33,-4.67,0,0,,0,,0,0,,0,0,0
17,1971,6,1971-10-24,24-124,CHI,@,DET,W 28-23,*,15,21,71.43,160,2,0,125.1,7.62,9.52,5,12,2.40,1,,0,0,,0,1,6
18,1971,7,1971-10-31,24-131,CHI,,DAL,W 23-19,*,7,19,36.84,140,1,1,59.1,7.37,6.05,3,9,3.00,1,,0,0,,0,1,7
19,1971,8,1971-11-07,24-138,CHI,,GNB,L 14-17,*,18,37,48.65,192,1,3,39.5,5.19,2.08,5,30,6.00,1,,0,0,,0,1,6
20,1971,9,1971-11-14,24-145,CHI,,WAS,W 16-15,*,15,33,45.45,214,0,0,67.0,6.48,6.48,10,88,8.80,0,,0,0,,0,0,0
21,1971,10,1971-11-21,24-152,CHI,,DET,L 3-28,*,6,26,23.08,68,0,4,0.0,2.62,-4.31,2,7,3.50,0,,0,0,,0,0,0
22,1971,11,1971-11-29,24-160,CHI,@,MIA,L 3-34,*,9,27,33.33,111,0,3,7.4,4.11,-0.89,5,50,10.00,0,,0,0,,0,0,0
23,1971,12,1971-12-05,24-166,CHI,@,DEN,L 3-6,*,6,25,24.00,50,0,2,6.2,2.00,-1.60,4,45,11.25,0,,0,0,,0,0,0
24,1971,13,1971-12-12,24-173,CHI,@,GNB,L 10-31,,4,11,36.36,51,0,0,51.7,4.64,4.64,2,16,8.00,0,,0,0,,0,0,0
25,1971,14,1971-12-19,24-180,CHI,,MIN,L 10-27,,9,23,39.13,147,1,1,57.7,6.39,5.30,3,27,9.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
26,1972,1,1972-09-17,25-087,CHI,,ATL,L 21-37,*,4,12,33.33,73,2,1,60.1,6.08,5.67,9,68,7.56,0,,0,0,,0,0,0
27,1972,2,1972-09-24,25-094,CHI,,RAM,T 13-13,*,3,15,20.00,52,1,2,24.2,3.47,-1.20,7,82,11.71,0,,0,0,,0,0,0
28,1972,3,1972-10-01,25-101,CHI,,DET,L 24-38,*,8,16,50.00,89,0,2,27.3,5.56,-0.06,12,97,8.08,1,,0,0,,0,1,6
29,1972,4,1972-10-08,25-108,CHI,@,GNB,L 17-20,*,7,15,46.67,119,0,0,74.0,7.93,7.93,12,45,3.75,1,,0,0,,0,1,6
30,1972,5,1972-10-15,25-115,CHI,@,CLE,W 17-0,*,2,9,22.22,62,1,1,53.2,6.89,4.11,11,117,10.64,1,,0,0,,0,1,6
31,1972,6,1972-10-23,25-123,CHI,,MIN,W 13-10,*,3,5,60.00,33,1,1,79.6,6.60,1.60,11,66,6.00,0,,0,0,,0,0,0
32,1972,7,1972-10-29,25-129,CHI,@,STL,W 27-10,*,8,9,88.89,182,1,0,155.8,20.22,22.44,9,29,3.22,1,,0,0,,0,1,6
33,1972,8,1972-11-05,25-136,CHI,@,DET,L 0-14,*,4,12,33.33,55,0,0,49.0,4.58,4.58,7,52,7.43,0,,0,0,,0,0,0
34,1972,9,1972-11-12,25-143,CHI,,GNB,L 17-23,*,11,24,45.83,139,0,1,47.0,5.79,3.92,12,68,5.67,1,,0,0,,0,1,6
35,1972,10,1972-11-19,25-150,CHI,,SFO,L 21-34,*,10,21,47.62,236,2,0,120.3,11.24,13.14,12,79,6.58,1,,0,0,,0,1,6
36,1972,11,1972-11-26,25-157,CHI,,CIN,L 3-13,*,6,20,30.00,101,0,2,8.5,5.05,0.55,5,40,8.00,0,,0,0,,0,0,0
