
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1977,7,1977-10-30,22-186,GNB,,CHI,L 0-26,,2,5,40.00,46,0,0,73.7,9.20,9.20,1,13,13.00,0,0,0
2,1977,10,1977-11-21,22-208,GNB,@,WAS,L 9-10,*,12,24,50.00,140,0,3,28.5,5.83,0.21,2,5,2.50,0,0,0
3,1977,11,1977-11-27,22-214,GNB,,MIN,L 6-13,*,6,23,26.09,75,0,2,4.4,3.26,-0.65,2,1,0.50,1,1,6
4,1977,12,1977-12-04,22-221,GNB,,DET,W 10-9,*,4,9,44.44,65,0,2,29.6,7.22,-2.78,6,33,5.50,0,0,0
5,1977,13,1977-12-11,22-228,GNB,@,CHI,L 10-21,*,9,22,40.91,89,0,0,53.0,4.05,4.05,2,1,0.50,0,0,0
6,1977,14,1977-12-18,22-235,GNB,,SFO,W 16-14,*,17,22,77.27,219,1,0,123.1,9.95,10.86,1,2,2.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1978,1,1978-09-03,23-129,GNB,@,DET,W 13-7,*,3,9,33.33,31,0,0,44.2,3.44,3.44,3,9,3.00,0,0,0
8,1978,2,1978-09-10,23-136,GNB,,NOR,W 28-17,*,10,15,66.67,161,4,0,141.9,10.73,16.07,2,25,12.50,0,0,0
9,1978,3,1978-09-17,23-143,GNB,,OAK,L 3-28,*,10,28,35.71,87,0,1,29.9,3.11,1.50,4,24,6.00,0,0,0
10,1978,4,1978-09-24,23-150,GNB,@,SDG,W 24-3,*,7,14,50.00,92,0,1,41.4,6.57,3.36,1,0,0.00,0,0,0
