
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1987,15,1987-12-27,24-035,RAM,@,SFO,L 0-48,,1,1,100.00,0,0,0,79.2,0.00,0.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
2,1988,6,1988-10-09,24-322,ATL,,RAM,L 0-33,,6,7,85.71,48,0,0,95.2,6.86,6.86,0,0,,0,0,0
3,1988,8,1988-10-23,24-336,ATL,,NYG,L 16-23,,5,9,55.56,89,0,1,50.0,9.89,4.89,0,0,,0,0,0
4,1988,15,1988-12-11,25-019,ATL,@,RAM,L 7-22,,6,15,40.00,78,0,1,29.3,5.20,2.20,1,7,7.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,1989,3,1989-09-24,25-306,ATL,@,IND,L 9-13,,3,7,42.86,33,0,1,17.9,4.71,-1.71,0,0,,0,0,0
6,1989,4,1989-10-01,25-313,ATL,@,GNB,L 21-23,*,20,29,68.97,294,1,1,98.9,10.14,9.28,1,0,0.00,0,0,0
7,1989,10,1989-11-12,25-355,ATL,@,SFO,L 3-45,,0,0,,0,0,0,,,,0,0,,0,,
8,1989,14,1989-12-10,26-018,ATL,@,MIN,L 17-43,,4,5,80.00,44,0,0,103.3,8.80,8.80,0,0,,0,0,0
9,1989,15,1989-12-17,26-025,ATL,,WAS,L 30-31,,4,9,44.44,61,0,0,67.4,6.78,6.78,0,0,,0,0,0
