
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1970,3,1970-10-03,22-318,CLE,,PIT,W 15-7,,3,5,60.00,86,1,0,143.7,17.20,21.20,1,9,9.00,0,0,0
2,1970,5,1970-10-18,22-333,CLE,,DET,L 24-41,,6,13,46.15,141,0,2,46.2,10.85,3.92,2,17,8.50,0,0,0
3,1970,6,1970-10-25,22-340,CLE,@,MIA,W 28-0,,3,3,100.00,23,0,0,98.6,7.67,7.67,0,0,,0,0,0
4,1970,7,1970-11-01,22-347,CLE,,SDG,L 10-27,,1,1,100.00,20,0,0,118.7,20.00,20.00,0,0,,0,0,0
5,1970,9,1970-11-15,22-361,CLE,@,CIN,L 10-14,*,11,25,44.00,170,0,1,50.4,6.80,5.00,4,57,14.25,0,0,0
6,1970,11,1970-11-29,23-010,CLE,@,PIT,L 9-28,,4,10,40.00,72,0,0,65.4,7.20,7.20,2,8,4.00,0,0,0
7,1970,14,1970-12-20,23-031,CLE,@,DEN,W 27-13,,1,3,33.33,17,0,2,13.9,5.67,-24.33,2,3,1.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
8,1971,1,1971-09-19,23-304,CLE,,HOU,W 31-0,,2,7,28.57,26,1,0,82.1,3.71,6.57,0,0,,0,0,0
9,1971,6,1971-10-24,23-339,CLE,,DEN,L 0-27,,1,8,12.50,12,0,2,0.0,1.50,-9.75,0,0,,0,0,0
10,1971,8,1971-11-07,23-353,CLE,@,PIT,L 9-26,,0,3,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
11,1971,9,1971-11-14,23-360,CLE,@,KAN,L 7-13,*,9,22,40.91,117,0,2,20.5,5.32,1.23,0,0,,0,0,0
