
133,1985,2,1985-09-15,33-218,DAL,@,DET,L 21-26,*,23,38,60.53,226,0,3,44.4,5.95,2.39,1,0,0.00,0,,0,0,,0,0,0,0,0,,0
134,1985,3,1985-09-22,33-225,DAL,,CLE,W 20-7,*,20,32,62.50,182,1,1,75.3,5.69,4.91,4,18,4.50,0,,1,12,12.00,1,1,6,0,0,,0
135,1985,4,1985-09-29,33-232,DAL,@,HOU,W 17-10,*,16,32,50.00,199,2,0,90.5,6.22,7.47,3,-6,-2.00,0,,0,0,,0,0,0,0,0,,0
136,1985,5,1985-10-06,33-239,DAL,@,NYG,W 30-29,*,31,46,67.39,342,3,4,74.7,7.43,4.83,2,-4,-2.00,0,,0,0,,0,0,0,0,0,,0
137,1985,6,1985-10-13,33-246,DAL,,PIT,W 27-13,*,25,36,69.44,269,1,1,88.8,7.47,6.78,2,5,2.50,0,,0,0,,0,0,0,0,0,,0
138,1985,8,1985-10-27,33-260,DAL,,ATL,W 24-10,*,27,47,57.45,362,1,3,62.5,7.70,5.26,3,12,4.00,1,,0,0,,0,1,6,0,0,,0
139,1985,9,1985-11-04,33-268,DAL,@,STL,L 10-21,*,21,36,58.33,202,1,1,71.8,5.61,4.92,1,-2,-2.00,0,,0,0,,0,0,0,0,0,,0
140,1985,10,1985-11-10,33-274,DAL,@,WAS,W 13-7,*,16,29,55.17,245,1,0,94.8,8.45,9.14,1,16,16.00,0,,0,0,,0,0,0,0,0,,0
141,1985,11,1985-11-17,33-281,DAL,,CHI,L 0-44,*,9,17,52.94,107,0,1,47.9,6.29,3.65,0,0,,0,,0,0,,0,0,0,0,0,,0
142,1985,12,1985-11-24,33-288,DAL,,PHI,W 34-17,*,20,28,71.43,243,3,0,133.5,8.68,10.82,3,7,2.33,0,,0,0,,0,0,0,1,43,43.00,0
143,1985,13,1985-11-28,33-292,DAL,,STL,W 35-17,*,14,26,53.85,235,4,1,108.2,9.04,10.38,2,-2,-1.00,0,,0,0,,0,0,0,0,0,,0
144,1985,14,1985-12-08,33-302,DAL,@,CIN,L 24-50,*,22,33,66.67,227,2,1,93.9,6.88,6.73,0,0,,0,,0,0,,0,0,0,0,0,,0
145,1985,15,1985-12-15,33-309,DAL,,NYG,W 28-21,*,9,17,52.94,99,1,1,65.6,5.82,4.35,0,0,,0,,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Pnt,Yds,Y/P,Blck
146,1986,1,1986-09-08,34-211,DAL,,NYG,W 31-28,*,23,39,58.97,279,2,0,98.1,7.15,8.18,1,4,4.00,0,,0,0,,0,0,0,0,0,,0
147,1986,2,1986-09-14,34-217,DAL,@,DET,W 31-7,*,20,31,64.52,184,1,2,64.4,5.94,3.68,1,1,1.00,1,,0,0,,0,1,6,0,0,,0
148,1986,3,1986-09-21,34-224,DAL,,ATL,L 35-37,*,23,30,76.67,280,4,1,130.6,9.33,10.50,1,10,10.00,0,,0,0,,0,0,0,0,0,,0
149,1986,4,1986-09-29,34-232,DAL,@,STL,W 31-7,*,16,29,55.17,223,3,2,85.8,7.69,6.66,4,1,0.25,0,,0,0,,0,0,0,0,0,,0
150,1986,7,1986-10-19,34-252,DAL,@,PHI,W 17-14,,2,5,40.00,15,0,0,47.9,3.00,3.00,0,0,,0,,0,0,,0,0,0,0,0,,0
151,1986,8,1986-10-26,34-259,DAL,,STL,W 37-6,*,10,16,62.50,168,2,0,137.5,10.50,13.00,0,0,,0,,0,0,,0,0,0,0,0,,0
152,1986,9,1986-11-02,34-266,DAL,@,NYG,L 14-17,*,1,3,33.33,8,0,0,42.4,2.67,2.67,1,0,0.00,0,,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Pnt,Yds,Y/P,Blck
153,1987,1,1987-09-13,35-216,DAL,@,STL,L 13-24,*,20,32,62.50,256,1,0,97.9,8.00,8.63,1,3,3.00,0,,0,0,,0,0,0,0,0,,0
154,1987,2,1987-09-20,35-223,DAL,@,NYG,W 16-14,*,23,38,60.53,276,1,4,52.0,7.26,3.05,1,-2,-2.00,0,,0,0,,0,0,0,0,0,,0
155,1987,4,1987-10-11,35-244,DAL,,PHI,W 41-22,,3,3,100.00,59,0,0,118.7,19.67,19.67,0,0,,0,,0,0,,0,0,0,0,0,,0
156,1987,5,1987-10-19,35-252,DAL,,WAS,L 7-13,*,21,36,58.33,262,1,1,78.7,7.28,6.58,3,12,4.00,0,,0,0,,0,0,0,0,0,,0
157,1987,6,1987-10-25,35-258,DAL,@,PHI,L 20-37,*,22,36,61.11,257,1,0,92.0,7.14,7.69,0,0,,0,,0,0,,0,0,0,0,0,,0
158,1987,7,1987-11-02,35-266,DAL,,NYG,W 33-24,*,24,33,72.73,245,1,1,91.1,7.42,6.67,0,0,,0,,0,0,,0,0,0,0,0,,0
159,1987,8,1987-11-08,35-272,DAL,@,DET,L 17-27,*,17,38,44.74,193,0,4,20.9,5.08,0.34,1,0,0.00,0,,0,0,,0,0,0,0,0,,0
160,1987,9,1987-11-15,35-279,DAL,@,NWE,W 23-17,*,25,44,56.82,286,1,2,65.2,6.50,4.91,0,0,,0,,0,0,,0,0,0,0,0,,0
161,1987,11,1987-11-26,35-290,DAL,,MIN,L 38-44,*,25,41,60.98,341,4,3,89.6,8.32,6.98,3,-1,-0.33,1,,0,0,,0,1,6,0,0,,0
162,1987,12,1987-12-06,35-300,DAL,,ATL,L 10-21,,8,12,66.67,83,0,1,51.7,6.92,3.17,0,0,,0,,0,0,,0,0,0,0,0,,0
163,1987,13,1987-12-13,35-307,DAL,@,WAS,L 20-24,*,27,49,55.10,359,2,1,83.6,7.33,7.22,1,2,2.00,0,,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Pnt,Yds,Y/P,Blck
164,1988,1,1988-09-04,36-208,DAL,@,PIT,L 21-24,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,
165,1988,6,1988-10-09,36-243,DAL,,WAS,L 17-35,,5,7,71.43,32,0,1,41.1,4.57,-1.86,0,0,,0,,0,0,,0,0,0,0,0,,0
166,1988,7,1988-10-16,36-250,DAL,@,CHI,L 7-17,,24,35,68.57,242,1,2,73.7,6.91,4.91,0,0,,0,,0,0,,0,0,0,0,0,,0
,,,166 Games,,,,,114-52-0,,1761,2950,59.69,21959,155,132,81.7,7.44,6.48,159,482,3.03,8,,3,18,6.00,2,10,60,610,24509,40.18,5
