
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-10-02,24-190,DET,@,GNB,L 9-28,*,18,32,56.25,203,0,1,62.4,6.34,4.94,5,17,3.40,0,0,0
2,1960,2,1960-10-09,24-197,DET,,SFO,L 10-14,*,13,22,59.09,135,0,1,58.0,6.14,4.09,4,19,4.75,0,0,0
3,1960,3,1960-10-16,24-204,DET,@,PHI,L 10-28,*,7,22,31.82,99,0,3,7.8,4.50,-1.64,4,19,4.75,0,0,0
4,1960,4,1960-10-23,24-211,DET,,BAL,W 30-17,*,7,17,41.18,145,0,0,71.9,8.53,8.53,3,6,2.00,1,1,6
5,1960,5,1960-10-30,24-218,DET,@,RAM,L 35-48,*,22,45,48.89,242,0,5,25.6,5.38,0.38,8,25,3.13,3,3,18
6,1960,6,1960-11-06,24-225,DET,@,SFO,W 24-0,*,14,30,46.67,197,1,0,79.4,6.57,7.23,1,0,0.00,0,0,0
7,1960,7,1960-11-13,24-232,DET,,RAM,W 12-10,*,15,30,50.00,152,0,2,37.1,5.07,2.07,2,2,1.00,0,0,0
8,1960,8,1960-11-20,24-239,DET,@,CHI,L 7-28,*,10,26,38.46,121,0,2,21.5,4.65,1.19,1,-1,-1.00,0,0,0
9,1960,9,1960-11-24,24-243,DET,,GNB,W 23-10,*,19,34,55.88,215,1,1,72.5,6.32,5.59,2,12,6.00,1,1,6
10,1960,10,1960-12-04,24-253,DET,@,BAL,W 20-15,*,8,22,36.36,82,0,2,10.0,3.73,-0.36,2,-18,-9.00,0,0,0
11,1960,12,1960-12-18,24-267,DET,,CHI,W 36-0,,1,3,33.33,8,0,1,2.8,2.67,-12.33,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
