
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1983,3,1983-09-19,22-004,MIA,@,RAI,L 14-27,,11,17,64.71,90,2,0,117.3,5.29,7.65,0,0,,0,,0,0,,0,0,0
2,1983,5,1983-10-02,22-017,MIA,@,NOR,L 7-17,,12,22,54.55,150,1,1,72.2,6.82,5.68,0,0,,0,,0,0,,0,0,0
3,1983,6,1983-10-09,22-024,MIA,,BUF,L 35-38,*,19,29,65.52,322,3,2,108.7,11.10,10.07,4,-4,-1.00,0,,0,0,,0,0,0
4,1983,7,1983-10-16,22-031,MIA,@,NYJ,W 32-14,*,17,30,56.67,225,3,0,113.9,7.50,9.50,4,4,1.00,0,,0,0,,0,0,0
5,1983,8,1983-10-23,22-038,MIA,@,BAL,W 21-7,*,11,18,61.11,157,2,0,126.4,8.72,10.94,4,0,0.00,0,,0,0,,0,0,0
6,1983,9,1983-10-30,22-045,MIA,,RAM,W 30-14,*,25,38,65.79,279,2,1,94.1,7.34,7.21,2,0,0.00,1,,0,0,,0,1,6
7,1983,10,1983-11-06,22-052,MIA,@,SFO,W 20-17,*,15,29,51.72,194,2,0,96.0,6.69,8.07,5,10,2.00,0,,0,0,,0,0,0
8,1983,11,1983-11-13,22-059,MIA,@,NWE,L 6-17,*,14,37,37.84,141,0,1,38.2,3.81,2.59,2,18,9.00,0,,0,0,,0,0,0
9,1983,12,1983-11-20,22-066,MIA,,BAL,W 37-0,*,14,21,66.67,240,1,0,121.1,11.43,12.38,3,11,3.67,1,,0,0,,0,1,6
10,1983,13,1983-11-28,22-074,MIA,,CIN,W 38-14,*,18,29,62.07,217,3,0,119.5,7.48,9.55,3,2,0.67,0,,0,0,,0,0,0
11,1983,14,1983-12-04,22-080,MIA,@,HOU,W 24-17,*,17,26,65.38,195,1,1,84.6,7.50,6.54,1,4,4.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
12,1984,1,1984-09-02,22-353,MIA,@,WAS,W 35-17,*,21,28,75.00,311,5,0,150.4,11.11,14.68,3,-7,-2.33,0,,0,0,,0,0,0
13,1984,2,1984-09-09,22-360,MIA,,NWE,W 28-7,*,16,27,59.26,234,2,2,81.4,8.67,6.81,3,-1,-0.33,0,,0,0,,0,0,0
14,1984,3,1984-09-17,23-002,MIA,@,BUF,W 21-17,*,26,35,74.29,296,3,1,115.9,8.46,8.89,6,-11,-1.83,0,,0,0,,0,0,0
15,1984,4,1984-09-23,23-008,MIA,,IND,W 44-7,*,14,29,48.28,257,2,0,102.2,8.86,10.24,1,-1,-1.00,0,,0,0,,0,0,0
16,1984,5,1984-09-30,23-015,MIA,@,STL,W 36-28,*,24,36,66.67,429,3,0,135.1,11.92,13.58,1,-2,-2.00,0,,0,0,,0,0,0
17,1984,6,1984-10-07,23-022,MIA,@,PIT,W 31-7,*,16,24,66.67,226,2,1,107.3,9.42,9.21,0,0,,0,,0,0,,0,0,0
18,1984,7,1984-10-14,23-029,MIA,,HOU,W 28-10,*,25,32,78.13,321,3,0,139.7,10.03,11.91,1,4,4.00,0,,0,0,,0,0,0
19,1984,8,1984-10-21,23-036,MIA,@,NWE,W 44-24,*,24,39,61.54,316,4,1,110.6,8.10,9.00,1,9,9.00,0,,0,0,,0,0,0
20,1984,9,1984-10-28,23-043,MIA,,BUF,W 38-7,*,19,28,67.86,282,3,3,96.7,10.07,7.39,1,7,7.00,0,,0,0,,0,0,0
21,1984,10,1984-11-04,23-050,MIA,@,NYJ,W 31-17,*,23,42,54.76,422,2,2,85.6,10.05,8.86,4,4,1.00,0,,0,0,,0,0,0
22,1984,11,1984-11-11,23-057,MIA,,PHI,W 24-23,*,20,34,58.82,246,1,1,78.8,7.24,6.50,2,0,0.00,0,,0,0,,0,0,0
23,1984,12,1984-11-18,23-064,MIA,@,SDG,L 28-34,*,28,41,68.29,338,2,1,99.4,8.24,8.12,0,0,,0,,0,0,,0,0,0
24,1984,13,1984-11-26,23-072,MIA,,NYJ,W 28-17,*,19,31,61.29,192,4,0,118.5,6.19,8.77,2,-2,-1.00,0,,0,0,,0,0,0
25,1984,14,1984-12-02,23-078,MIA,,RAI,L 34-45,*,35,57,61.40,470,4,2,96.4,8.25,8.07,1,-4,-4.00,0,,0,0,,0,0,0
26,1984,15,1984-12-09,23-085,MIA,@,IND,W 35-17,*,29,41,70.73,404,4,1,124.4,9.85,10.71,0,0,,0,,0,0,,0,0,0
27,1984,16,1984-12-17,23-093,MIA,,DAL,W 28-21,*,23,40,57.50,340,4,2,97.9,8.50,8.25,2,-3,-1.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
28,1985,1,1985-09-08,23-358,MIA,@,HOU,L 23-26,*,13,24,54.17,159,0,2,40.1,6.63,2.88,2,-1,-0.50,0,,0,0,,0,0,0
29,1985,2,1985-09-15,24-000,MIA,,IND,W 30-13,*,29,48,60.42,329,2,0,94.9,6.85,7.69,0,0,,0,,0,0,,0,0,0
30,1985,3,1985-09-22,24-007,MIA,,KAN,W 31-0,*,23,35,65.71,258,2,1,94.7,7.37,7.23,0,0,,0,,0,0,,0,0,0
31,1985,4,1985-09-29,24-014,MIA,@,DEN,W 30-26,*,25,43,58.14,390,3,0,111.6,9.07,10.47,1,-2,-2.00,0,,0,0,,0,0,0
32,1985,5,1985-10-06,24-021,MIA,,PIT,W 24-20,*,27,45,60.00,277,1,3,57.4,6.16,3.60,4,-4,-1.00,0,,0,0,,0,0,0
33,1985,6,1985-10-14,24-029,MIA,@,NYJ,L 7-23,*,13,23,56.52,136,0,1,55.7,5.91,3.96,0,0,,0,,0,0,,0,0,0
34,1985,7,1985-10-20,24-035,MIA,,TAM,W 41-38,*,27,39,69.23,302,3,1,107.0,7.74,8.13,2,-2,-1.00,0,,0,0,,0,0,0
35,1985,8,1985-10-27,24-042,MIA,@,DET,L 21-31,*,23,44,52.27,247,2,2,65.2,5.61,4.48,0,0,,0,,0,0,,0,0,0
36,1985,9,1985-11-03,24-049,MIA,@,NWE,L 13-17,*,15,33,45.45,171,0,2,36.3,5.18,2.45,2,0,0.00,0,,0,0,,0,0,0
37,1985,10,1985-11-10,24-056,MIA,,NYJ,W 21-17,*,21,37,56.76,362,3,3,83.4,9.78,7.76,0,0,,0,,0,0,,0,0,0
