
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Pnt,Yds,Y/P,Blck
1,1960,1,1960-09-25,39-006,NYG,@,SFO,W 21-19,*,6,12,50.00,44,1,0,86.8,3.67,5.33,2,-1,-0.50,0,2,66,33.00,0
2,1960,2,1960-10-02,39-013,NYG,@,STL,W 35-14,*,4,11,36.36,28,0,0,44.9,2.55,2.55,1,0,0.00,0,5,192,38.40,0
3,1960,3,1960-10-09,39-020,NYG,@,PIT,W 19-17,*,5,14,35.71,123,1,1,62.5,8.79,7.00,2,5,2.50,0,4,168,42.00,0
4,1960,4,1960-10-16,39-027,NYG,,WAS,T 24-24,*,5,8,62.50,87,0,2,59.9,10.88,-0.38,1,-8,-8.00,0,3,113,37.67,0
5,1960,5,1960-10-30,39-041,NYG,,STL,L 13-20,,0,0,,0,0,0,,,,0,0,,0,4,126,31.50,0
6,1960,6,1960-11-06,39-048,NYG,@,CLE,W 17-13,*,6,17,35.29,105,0,0,57.2,6.18,6.18,1,-8,-8.00,0,0,0,,0
7,1960,7,1960-11-13,39-055,NYG,,PIT,W 27-24,*,18,32,56.25,233,2,1,87.1,7.28,7.13,3,27,9.00,0,0,0,,0
8,1960,11,1960-12-11,39-083,NYG,@,WAS,W 17-3,*,6,11,54.55,52,1,2,58.0,4.73,-1.64,3,-16,-5.33,0,0,0,,0
9,1960,12,1960-12-18,39-090,NYG,,CLE,L 34-48,*,16,29,55.17,282,3,1,108.7,9.72,10.24,1,2,2.00,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Pnt,Yds,Y/P,Blck
10,1961,1,1961-09-17,39-363,NYG,,STL,L 10-21,*,9,21,42.86,75,0,2,13.1,3.57,-0.71,3,11,3.67,0,0,0,,0
11,1961,2,1961-09-24,40-005,NYG,@,PIT,W 17-14,*,6,16,37.50,47,1,0,66.7,2.94,4.19,1,1,1.00,0,0,0,,0
12,1961,3,1961-10-01,40-012,NYG,@,WAS,W 24-21,*,3,5,60.00,35,1,1,81.2,7.00,2.00,0,0,,0,0,0,,0
13,1961,4,1961-10-08,40-019,NYG,@,STL,W 24-9,,5,16,31.25,87,0,2,11.2,5.44,-0.19,1,-3,-3.00,0,0,0,,0
14,1961,6,1961-10-22,40-033,NYG,,RAM,W 24-14,,5,11,45.45,111,2,1,83.7,10.09,9.64,1,1,1.00,0,0,0,,0
15,1961,7,1961-10-29,40-040,NYG,,DAL,L 16-17,*,5,9,55.56,82,0,1,46.8,9.11,4.11,3,5,1.67,0,0,0,,0
16,1961,12,1961-12-03,40-075,NYG,@,GNB,L 17-20,,1,6,16.67,-2,0,0,39.6,-0.33,-0.33,0,0,,0,0,0,,0
17,1961,13,1961-12-10,40-082,NYG,@,PHI,W 28-24,,6,13,46.15,153,3,0,129.2,11.77,16.38,2,2,1.00,0,0,0,,0
18,1961,14,1961-12-17,40-089,NYG,,CLE,T 7-7,,4,9,44.44,46,0,1,20.8,5.11,0.11,2,-1,-0.50,0,0,0,,0
,,,18 Games,,,,,11-5-2,,110,240,45.83,1588,15,15,62.6,6.62,5.05,27,17,0.63,0,18,665,36.94,0
