
34,1964,6,1964-10-18,25-099,DEN,@,SDG,L 14-42,*,16,32,50.00,100,2,2,51.6,3.13,1.56,3,11,3.67,0,,0,0,,0,0,0
35,1964,7,1964-10-25,25-106,DEN,@,OAK,L 7-40,*,13,22,59.09,160,0,2,43.8,7.27,3.18,2,2,1.00,1,,0,0,,0,1,6
36,1964,8,1964-11-01,25-113,DEN,@,KAN,L 39-49,,9,17,52.94,213,2,1,113.0,12.53,12.24,2,9,4.50,0,,0,0,,0,0,0
37,1964,9,1964-11-08,25-120,DEN,,SDG,L 20-31,*,12,23,52.17,171,0,3,37.0,7.43,1.57,4,24,6.00,1,,0,0,,0,1,6
38,1964,10,1964-11-15,25-127,DEN,,NYJ,W 20-16,*,3,14,21.43,25,1,2,23.8,1.79,-3.21,1,7,7.00,0,,0,0,,0,0,0
39,1964,11,1964-11-20,25-132,DEN,@,BOS,L 7-12,*,11,23,47.83,121,1,1,60.2,5.26,4.17,7,32,4.57,0,,0,0,,0,0,0
40,1964,12,1964-11-29,25-141,DEN,,OAK,T 20-20,,1,3,33.33,16,0,0,52.1,5.33,5.33,0,0,,0,,0,0,,0,0,0
41,1964,13,1964-12-13,25-155,DEN,,BUF,L 19-30,,1,1,100.00,30,1,0,158.3,30.00,50.00,1,3,3.00,0,,0,0,,0,0,0
42,1964,14,1964-12-20,25-162,DEN,@,HOU,L 15-34,,1,1,100.00,11,0,0,112.5,11.00,11.00,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
43,1965,11,1965-11-21,26-133,DEN,,OAK,L 20-28,,7,10,70.00,81,1,0,127.5,8.10,10.10,0,0,,0,,0,0,,0,0,0
44,1965,12,1965-12-05,26-147,DEN,@,OAK,L 13-24,,18,35,51.43,370,1,1,86.6,10.57,9.86,2,1,0.50,0,,0,0,,0,0,0
45,1965,13,1965-12-12,26-154,DEN,,BOS,L 20-28,*,19,35,54.29,241,3,2,80.8,6.89,6.03,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
46,1966,8,1966-10-30,27-111,HOU,@,KAN,L 23-48,,4,8,50.00,27,0,1,18.2,3.38,-2.25,1,-3,-3.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
47,1967,1,1967-09-09,28-060,HOU,,KAN,L 20-25,*,16,25,64.00,158,1,2,61.7,6.32,3.52,0,0,,0,,0,0,,0,0,0
48,1967,2,1967-09-17,28-068,HOU,@,BUF,W 20-3,*,8,18,44.44,31,1,2,30.6,1.72,-2.17,3,2,0.67,0,,1,-1,-1.00,0,0,0
49,1967,3,1967-09-24,28-075,HOU,@,SDG,L 3-13,*,8,20,40.00,77,0,0,51.5,3.85,3.85,1,-3,-3.00,0,,0,0,,0,0,0
50,1967,4,1967-10-01,28-082,HOU,,DEN,W 10-6,,4,9,44.44,43,0,0,59.0,4.78,4.78,1,1,1.00,0,,0,0,,0,0,0
51,1967,7,1967-10-29,28-110,KAN,,DEN,W 52-9,,2,9,22.22,46,0,1,8.8,5.11,0.11,0,0,,0,,0,0,,0,0,0
52,1967,11,1967-11-23,28-135,KAN,,OAK,L 22-44,,4,8,50.00,59,1,0,114.1,7.38,9.88,0,0,,0,,0,0,,0,0,0
53,1967,12,1967-12-03,28-145,KAN,,BUF,W 23-13,,0,0,,0,0,0,,,,1,-3,-3.00,0,,0,0,,0,0,0
54,1967,14,1967-12-17,28-159,KAN,@,DEN,W 38-24,,0,2,0.00,0,0,1,0.0,0.00,-22.50,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
55,1968,3,1968-09-22,29-073,KAN,,DEN,W 34-2,,7,8,87.50,99,2,0,157.8,12.38,17.38,0,0,,0,,0,0,,0,0,0
56,1968,4,1968-09-28,29-079,KAN,@,MIA,W 48-3,,6,9,66.67,97,0,0,102.5,10.78,10.78,0,0,,0,,0,0,,0,0,0
57,1968,9,1968-11-03,29-115,KAN,@,OAK,L 21-38,,5,10,50.00,90,1,0,114.6,9.00,11.00,0,0,,0,,0,0,,0,0,0
58,1968,10,1968-11-10,29-122,KAN,@,CIN,W 16-9,*,5,13,38.46,62,0,1,22.0,4.77,1.31,0,0,,0,,0,0,,0,0,0
59,1968,13,1968-12-08,29-150,KAN,@,SDG,W 40-3,,2,5,40.00,35,0,0,64.6,7.00,7.00,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
60,1969,2,1969-09-21,30-072,KAN,@,BOS,W 31-0,,1,2,50.00,31,0,0,95.8,15.50,15.50,0,0,,0,,0,0,,0,0,0
61,1969,3,1969-09-28,30-079,KAN,@,CIN,L 19-24,*,11,18,61.11,78,1,1,66.4,4.33,2.94,1,3,3.00,0,,0,0,,0,0,0
,,,61 Games,,,,,30-29-2,,430,838,51.31,6191,46,57,65.6,7.39,5.42,73,219,3.00,3,,1,-1,-1.00,0,3,18
