
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1969,1,1969-09-14,22-150,SDG,,KAN,L 9-27,,6,14,42.86,50,0,0,52.7,3.57,3.57,1,12,12.00,0,0,0
2,1969,2,1969-09-21,22-157,SDG,@,CIN,L 20-34,,1,3,33.33,2,0,0,42.4,0.67,0.67,0,0,,0,0,0
3,1969,7,1969-10-26,22-192,SDG,,OAK,L 12-24,,3,6,50.00,49,0,1,38.2,8.17,0.67,1,3,3.00,0,0,0
4,1969,8,1969-11-02,22-199,SDG,@,DEN,L 0-13,,2,9,22.22,8,0,0,39.6,0.89,0.89,1,7,7.00,0,0,0
5,1969,9,1969-11-09,22-206,SDG,@,KAN,L 3-27,*,10,31,32.26,132,0,5,7.1,4.26,-3.00,2,6,3.00,0,0,0
6,1969,11,1969-11-23,22-220,SDG,,DEN,W 45-24,*,11,20,55.00,235,1,2,74.0,11.75,8.25,6,58,9.67,2,2,12
7,1969,12,1969-11-27,22-224,SDG,@,HOU,W 21-17,*,4,11,36.36,52,1,2,42.8,4.73,-1.64,5,34,6.80,0,0,0
8,1969,13,1969-12-07,22-234,SDG,,BOS,W 28-18,*,9,17,52.94,78,0,0,65.3,4.59,4.59,2,16,8.00,1,1,6
9,1969,14,1969-12-14,22-241,SDG,,BUF,W 45-6,,1,1,100.00,25,0,0,118.7,25.00,25.00,1,9,9.00,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,1970,3,1970-10-04,23-170,SDG,@,RAM,L 10-37,,8,11,72.73,99,1,0,130.5,9.00,10.82,3,9,3.00,0,0,0
