
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1976,1,1976-09-12,23-125,SEA,,STL,L 24-30,*,17,37,45.95,292,2,2,68.7,7.89,6.54,4,26,6.50,1,,0,0,,0,1,6
2,1976,2,1976-09-19,23-132,SEA,@,WAS,L 7-31,*,9,20,45.00,128,0,2,26.7,6.40,1.90,7,54,7.71,0,,0,0,,0,0,0
3,1976,3,1976-09-26,23-139,SEA,,SFO,L 21-37,*,20,43,46.51,264,1,2,54.8,6.14,4.51,2,19,9.50,0,,0,0,,0,0,0
4,1976,4,1976-10-03,23-146,SEA,,DAL,L 13-28,*,19,41,46.34,147,2,1,61.7,3.59,3.46,2,16,8.00,0,,0,0,,0,0,0
5,1976,5,1976-10-10,23-153,SEA,@,GNB,L 20-27,*,17,32,53.13,194,0,1,58.6,6.06,4.66,1,1,1.00,0,,0,0,,0,0,0
6,1976,6,1976-10-17,23-160,SEA,@,TAM,W 13-10,*,11,27,40.74,167,1,1,58.7,6.19,5.26,3,-6,-2.00,0,,0,0,,0,0,0
7,1976,7,1976-10-24,23-167,SEA,,DET,L 14-41,*,18,37,48.65,249,0,6,31.1,6.73,-0.57,7,15,2.14,0,,0,0,,0,0,0
8,1976,8,1976-10-31,23-174,SEA,@,RAM,L 6-45,*,4,13,30.77,39,0,1,8.2,3.00,-0.46,0,0,,0,,0,0,,0,0,0
9,1976,9,1976-11-07,23-181,SEA,,ATL,W 30-13,*,12,23,52.17,145,2,0,100.8,6.30,8.04,7,24,3.43,0,,0,0,,0,0,0
10,1976,10,1976-11-14,23-188,SEA,@,MIN,L 21-27,*,17,29,58.62,278,2,3,74.3,9.59,6.31,2,22,11.00,1,,0,0,,0,1,6
11,1976,11,1976-11-21,23-195,SEA,,NOR,L 27-51,*,11,22,50.00,106,0,1,44.9,4.82,2.77,5,29,5.80,1,,0,0,,0,1,6
12,1976,12,1976-11-28,23-202,SEA,@,NYG,L 16-28,*,14,32,43.75,137,0,3,17.3,4.28,0.06,8,32,4.00,1,,0,0,,0,1,6
13,1976,13,1976-12-05,23-209,SEA,,CHI,L 7-34,*,15,34,44.12,188,1,3,34.9,5.53,2.15,2,2,1.00,0,,0,0,,0,0,0
14,1976,14,1976-12-12,23-216,SEA,@,PHI,L 10-27,*,24,49,48.98,237,1,1,61.4,4.84,4.33,2,12,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
15,1977,1,1977-09-18,24-131,SEA,,BAL,L 14-29,*,14,34,41.18,164,1,4,26.7,4.82,0.12,3,18,6.00,0,,0,0,,0,0,0
16,1977,2,1977-09-25,24-138,SEA,@,CIN,L 20-42,*,10,28,35.71,176,1,3,30.4,6.29,2.18,3,21,7.00,0,,0,0,,0,0,0
17,1977,7,1977-10-30,24-173,SEA,,BUF,W 56-17,*,11,23,47.83,296,4,2,97.4,12.87,12.43,2,8,4.00,1,,0,0,,0,1,6
18,1977,8,1977-11-06,24-180,SEA,@,OAK,L 7-44,*,7,20,35.00,47,0,2,4.2,2.35,-2.15,2,-6,-3.00,0,,0,0,,0,0,0
19,1977,9,1977-11-13,24-187,SEA,@,NYJ,W 17-0,*,16,37,43.24,219,2,0,80.8,5.92,7.00,0,0,,0,,0,0,,0,0,0
20,1977,10,1977-11-20,24-194,SEA,,HOU,L 10-22,*,2,15,13.33,19,0,1,11.8,1.27,-1.73,0,0,,0,,0,0,,0,0,0
21,1977,11,1977-11-27,24-201,SEA,,SDG,L 28-30,*,16,26,61.54,291,4,2,107.5,11.19,10.81,3,22,7.33,0,,0,0,,0,0,0
22,1977,12,1977-12-04,24-208,SEA,@,PIT,L 20-30,*,10,30,33.33,210,2,1,67.4,7.00,6.83,5,44,8.80,0,,0,0,,0,0,0
23,1977,13,1977-12-11,24-215,SEA,@,KAN,W 34-31,*,8,14,57.14,133,1,2,73.5,9.50,4.50,4,0,0.00,0,,0,0,,0,0,0
24,1977,14,1977-12-18,24-222,SEA,,CLE,W 20-19,*,10,24,41.67,132,1,2,38.9,5.50,2.58,3,34,11.33,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
25,1978,1,1978-09-03,25-116,SEA,,SDG,L 20-24,*,21,32,65.63,329,2,1,107.4,10.28,10.13,8,54,6.75,1,,0,0,,0,1,6
26,1978,2,1978-09-10,25-123,SEA,@,PIT,L 10-21,*,11,22,50.00,174,0,1,57.8,7.91,5.86,1,1,1.00,0,,0,0,,0,0,0
27,1978,3,1978-09-17,25-130,SEA,@,NYJ,W 24-17,*,19,26,73.08,191,0,1,77.6,7.35,5.62,4,10,2.50,0,,0,0,,0,0,0
28,1978,4,1978-09-24,25-137,SEA,,DET,W 28-16,*,12,17,70.59,189,3,1,122.3,11.12,12.00,6,14,2.33,1,,0,0,,0,1,6
29,1978,5,1978-10-01,25-144,SEA,@,DEN,L 7-28,*,24,38,63.16,218,0,3,45.7,5.74,2.18,3,5,1.67,0,,0,0,,0,0,0
30,1978,6,1978-10-08,25-151,SEA,,MIN,W 29-28,*,17,28,60.71,256,1,2,72.9,9.14,6.64,5,45,9.00,2,,0,0,,0,2,12
31,1978,7,1978-10-15,25-158,SEA,@,GNB,L 28-45,*,17,31,54.84,308,1,2,73.1,9.94,7.68,5,28,5.60,1,,0,0,,0,1,6
32,1978,8,1978-10-22,25-165,SEA,,OAK,W 27-7,*,11,21,52.38,144,0,1,54.5,6.86,4.71,6,63,10.50,0,,0,0,,0,0,0
33,1978,9,1978-10-29,25-172,SEA,,DEN,L 17-20,*,9,29,31.03,110,1,3,15.7,3.79,-0.17,3,8,2.67,1,,0,0,,0,1,6
34,1978,10,1978-11-05,25-179,SEA,@,CHI,W 31-29,*,13,24,54.17,208,2,0,111.1,8.67,10.33,3,25,8.33,0,,0,0,,0,0,0
35,1978,11,1978-11-12,25-186,SEA,,BAL,L 14-17,*,10,24,41.67,119,0,1,40.1,4.96,3.08,4,16,4.00,0,,0,0,,0,0,0
36,1978,12,1978-11-19,25-193,SEA,@,KAN,W 13-10,*,14,23,60.87,142,0,0,78.5,6.17,6.17,2,0,0.00,0,,0,0,,0,0,0
37,1978,13,1978-11-26,25-200,SEA,@,OAK,W 17-16,*,23,44,52.27,270,2,1,76.9,6.14,6.02,5,10,2.00,0,,0,0,,0,0,0
