
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1984,2,1984-09-09,23-232,GNB,@,RAI,L 7-28,,10,24,41.67,67,1,2,28.5,2.79,-0.13,0,0,,0,0,0
2,1984,4,1984-09-23,23-246,GNB,@,DAL,L 6-20,,6,18,33.33,52,0,3,2.8,2.89,-4.61,2,5,2.50,0,0,0
3,1984,7,1984-10-15,23-268,GNB,@,DEN,L 14-17,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
4,1984,9,1984-10-28,23-281,GNB,,DET,W 41-9,,1,1,100.00,6,0,0,91.7,6.00,6.00,1,5,5.00,0,0,0
5,1984,11,1984-11-11,23-295,GNB,,MIN,W 45-17,,1,1,100.00,10,0,0,108.3,10.00,10.00,2,1,0.50,0,0,0
6,1984,12,1984-11-18,23-302,GNB,,RAM,W 31-6,,0,0,,0,0,0,,,,0,0,,0,,
7,1984,13,1984-11-22,23-306,GNB,@,DET,L 28-31,,5,7,71.43,100,1,1,113.7,14.29,10.71,0,0,,0,0,0
8,1984,15,1984-12-09,23-323,GNB,@,CHI,W 20-14,*,4,10,40.00,75,0,0,66.7,7.50,7.50,3,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
9,1985,3,1985-09-22,24-244,GNB,,NYJ,L 3-24,,8,15,53.33,84,0,1,42.1,5.60,2.60,0,0,,0,0,0
10,1985,4,1985-09-29,24-251,GNB,@,STL,L 28-43,*,8,17,47.06,77,0,2,20.6,4.53,-0.76,4,1,0.25,0,0,0
11,1985,5,1985-10-06,24-258,GNB,,DET,W 43-10,,6,9,66.67,111,2,0,148.6,12.33,16.78,0,0,,0,0,0
