
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1964,12,1964-12-06,22-196,NYJ,@,SDG,L 3-38,,0,4,0.00,0,0,1,0.0,0.00,-11.25,0,0,,0,0,0
2,1964,14,1964-12-20,22-210,NYJ,@,KAN,L 7-24,*,9,14,64.29,55,0,1,42.3,3.93,0.71,1,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,1969,2,1969-09-21,27-120,DEN,,NYJ,W 21-19,,11,20,55.00,138,2,1,89.2,6.90,6.65,2,8,4.00,0,0,0
4,1969,3,1969-09-28,27-127,DEN,@,BUF,L 28-41,*,17,45,37.78,289,3,5,43.0,6.42,2.76,3,32,10.67,0,0,0
5,1969,4,1969-10-05,27-134,DEN,,KAN,L 13-26,,13,22,59.09,149,1,1,75.8,6.77,5.64,3,2,0.67,0,0,0
6,1969,6,1969-10-19,27-148,DEN,@,CIN,W 30-23,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
7,1969,11,1969-11-23,27-183,DEN,@,SDG,L 24-45,,7,10,70.00,62,0,2,46.7,6.20,-2.80,0,0,,0,0,0
8,1969,14,1969-12-14,27-204,DEN,,CIN,W 27-16,*,13,17,76.47,207,3,1,131.6,12.18,13.06,2,8,4.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
