
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1980,4,1980-09-28,23-188,NYG,,RAM,L 7-28,,6,14,42.86,72,1,0,83.0,5.14,6.57,0,0,,0,0,0
2,1980,5,1980-10-05,23-195,NYG,@,DAL,L 3-24,,9,19,47.37,92,0,2,22.1,4.84,0.11,1,10,10.00,0,0,0
3,1980,7,1980-10-19,23-209,NYG,@,SDG,L 7-44,,1,2,50.00,4,0,0,56.2,2.00,2.00,0,0,,0,0,0
4,1980,14,1980-12-07,23-258,NYG,@,SEA,W 27-21,*,8,18,44.44,161,2,1,90.3,8.94,8.67,5,-5,-1.00,0,0,0
5,1980,15,1980-12-13,23-264,NYG,@,WAS,L 13-16,*,11,27,40.74,131,0,2,25.4,4.85,1.52,1,-2,-2.00,0,0,0
6,1980,16,1980-12-21,23-272,NYG,,OAK,L 17-33,*,17,32,53.13,150,1,1,63.3,4.69,3.91,3,15,5.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1981,1,1981-09-06,24-166,NYG,,PHI,L 10-24,,0,0,,0,0,0,,,,0,0,,0,,
8,1981,2,1981-09-13,24-173,NYG,@,WAS,W 17-7,,0,0,,0,0,0,,,,0,0,,0,,
9,1981,3,1981-09-20,24-180,NYG,,NOR,W 20-7,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
10,1981,4,1981-09-27,24-187,NYG,@,DAL,L 10-18,,0,0,,0,0,0,,,,0,0,,0,,
11,1981,5,1981-10-04,24-194,NYG,,GNB,L 14-27,,0,0,,0,0,0,,,,0,0,,0,,
12,1981,6,1981-10-11,24-201,NYG,,STL,W 34-14,,0,0,,0,0,0,,,,1,3,3.00,0,0,0
