
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1980,6,1980-10-12,24-329,DAL,,SFO,W 59-14,,0,1,0.00,0,0,0,39.6,0.00,0.00,3,2,0.67,0
2,1980,13,1980-11-27,25-009,DAL,,SEA,W 51-7,,1,1,100.00,12,1,0,156.2,12.00,32.00,0,0,,0
3,1980,15,1980-12-15,25-027,DAL,@,RAM,L 14-38,,4,10,40.00,57,1,0,92.5,5.70,7.70,1,4,4.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,1981,5,1981-10-04,25-320,DAL,@,STL,L 17-20,,0,0,,0,0,0,,,,0,0,,0
5,1981,6,1981-10-11,25-327,DAL,@,SFO,L 14-45,,3,12,25.00,53,0,0,45.5,4.42,4.42,1,0,0.00,0
6,1981,10,1981-11-09,25-356,DAL,,BUF,W 27-14,,0,0,,0,0,0,,,,0,0,,0
7,1981,13,1981-11-26,26-008,DAL,,CHI,W 10-9,,6,15,40.00,131,0,0,71.8,8.73,8.73,6,9,1.50,0
8,1981,14,1981-12-06,26-018,DAL,@,BAL,W 37-13,*,7,18,38.89,51,1,1,42.4,2.83,1.44,1,0,0.00,0
,,,8 Games,,,,,5-3-0,,21,57,36.84,304,3,1,65.2,5.33,5.60,12,15,1.25,0
