
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1980,6,1980-10-12,23-039,BUF,,BAL,L 12-17,,0,0,,0,0,0,,,,1,5,5.00,0
2,1980,15,1980-12-14,23-102,BUF,@,NWE,L 2-24,,5,6,83.33,64,0,0,111.1,10.67,10.67,2,24,12.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1987,3,1987-10-04,30-031,BUF,,IND,L 6-47,*,7,20,35.00,68,0,2,5.8,3.40,-1.10,3,10,3.33,0
4,1987,4,1987-10-11,30-038,BUF,@,NWE,L 7-14,,0,0,,0,0,0,,,,0,0,,0
5,1987,5,1987-10-18,30-045,BUF,,NYG,W 6-3,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-4,-4.00,0
,,,5 Games,,,,,1-4-0,,12,27,44.44,132,0,2,28.6,4.89,1.56,7,35,5.00,0
