
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1965,4,1965-10-10,22-247,DAL,,PHI,L 24-35,,7,11,63.64,112,2,1,99.2,10.18,9.73,3,-8,-2.67,0,0,0
2,1965,5,1965-10-17,22-254,DAL,@,CLE,L 17-23,,0,3,0.00,0,0,1,0.0,0.00,-15.00,0,0,,0,0,0
3,1965,6,1965-10-24,22-261,DAL,@,GNB,L 3-13,*,10,20,50.00,61,0,2,16.9,3.05,-1.45,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
4,1966,1,1966-09-18,23-225,DAL,,NYG,W 52-7,,0,4,0.00,0,0,1,0.0,0.00,-11.25,0,0,,0,0,0
5,1966,3,1966-10-02,23-239,DAL,@,ATL,W 47-14,,4,4,100.00,67,1,0,158.3,16.75,21.75,0,0,,0,0,0
6,1966,4,1966-10-09,23-246,DAL,,PHI,W 56-7,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
7,1966,7,1966-10-30,23-267,DAL,,PIT,W 52-21,,1,3,33.33,30,0,0,71.5,10.00,10.00,2,8,4.00,0,0,0
8,1966,13,1966-12-11,23-309,DAL,,WAS,L 31-34,,2,6,33.33,40,1,0,97.2,6.67,10.00,3,23,7.67,0,0,0
9,1966,14,1966-12-18,23-316,DAL,@,NYG,W 17-7,,6,9,66.67,88,1,0,135.4,9.78,12.00,2,19,9.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
