
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1963,5,1963-10-13,22-170,BAL,,SFO,W 20-3,,1,3,33.33,8,0,0,42.4,2.67,2.67,0,0,,0,0,0
2,1963,10,1963-11-17,22-205,BAL,@,MIN,W 37-34,,5,8,62.50,61,0,0,85.9,7.63,7.63,1,-1,-1.00,0,0,0
3,1963,12,1963-12-01,22-219,BAL,@,WAS,W 36-20,,1,2,50.00,19,0,0,83.3,9.50,9.50,1,1,1.00,0,0,0
4,1963,13,1963-12-08,22-226,BAL,,MIN,W 41-10,,3,4,75.00,16,0,0,81.2,4.00,4.00,1,26,26.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,1964,3,1964-09-27,23-154,BAL,,CHI,W 52-0,,2,2,100.00,13,1,0,133.3,6.50,16.50,1,2,2.00,0,0,0
6,1964,5,1964-10-12,23-169,BAL,,STL,W 47-27,,2,6,33.33,16,0,0,42.4,2.67,2.67,1,0,0.00,0,0,0
7,1964,7,1964-10-25,23-182,BAL,@,DET,W 34-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
8,1964,8,1964-11-01,23-189,BAL,,SFO,W 37-7,,2,2,100.00,16,1,0,139.6,8.00,18.00,1,1,1.00,0,0,0
9,1964,9,1964-11-08,23-196,BAL,@,CHI,W 40-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
10,1964,12,1964-11-29,23-217,BAL,@,SFO,W 14-3,,5,11,45.45,50,0,2,19.3,4.55,-3.64,4,-5,-1.25,0,0,0
11,1964,13,1964-12-06,23-224,BAL,,DET,L 14-31,,2,8,25.00,40,0,1,8.3,5.00,-0.63,0,0,,0,0,0
