
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1977,9,1977-11-13,22-138,NYJ,,SEA,L 0-17,,4,9,44.44,32,0,2,14.4,3.56,-6.44,0,0,,0,0,0
2,1977,10,1977-11-20,22-145,NYJ,@,BAL,L 12-33,,9,26,34.62,198,1,3,35.9,7.62,3.19,1,19,19.00,0,0,0
3,1977,11,1977-11-27,22-152,NYJ,,PIT,L 20-23,*,7,19,36.84,80,1,3,28.3,4.21,-1.84,4,26,6.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
4,1978,4,1978-09-24,23-088,NYJ,@,WAS,L 3-23,,1,4,25.00,17,0,1,5.2,4.25,-7.00,0,0,,0,0,0
5,1978,5,1978-10-01,23-095,NYJ,,PIT,L 17-28,*,9,22,40.91,192,0,1,53.6,8.73,6.68,4,33,8.25,0,0,0
6,1978,6,1978-10-08,23-102,NYJ,,BUF,W 45-14,*,4,9,44.44,66,1,0,106.7,7.33,9.56,3,11,3.67,0,0,0
7,1978,7,1978-10-15,23-109,NYJ,@,BAL,W 33-10,*,8,13,61.54,215,2,0,145.0,16.54,19.62,1,1,1.00,0,0,0
8,1978,8,1978-10-22,23-116,NYJ,,STL,W 23-10,*,11,22,50.00,126,0,0,67.6,5.73,5.73,5,-6,-1.20,0,0,0
9,1978,9,1978-10-29,23-123,NYJ,@,NWE,L 21-55,*,8,20,40.00,72,0,0,50.4,3.60,3.60,0,0,,0,0,0
10,1978,10,1978-11-05,23-130,NYJ,@,DEN,W 31-28,*,12,27,44.44,216,2,2,66.3,8.00,6.15,3,-1,-0.33,0,0,0
