
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1992,12,1992-11-29,24-274,WAS,,PHO,W 41-3,,2,2,100.00,16,1,0,139.6,8.00,18.00,3,-4,-1.33,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1993,2,1993-09-12,25,WAS,,PHO,L 10-17,,16,29,55.17,169,1,1,69.5,5.83,4.97,0,0,,0
3,1993,3,1993-09-19,25,WAS,@,PHI,L 31-34,*,17,36,47.22,218,3,2,71.3,6.06,5.22,1,-1,-1.00,0
4,1993,4,1993-10-04,25,WAS,@,MIA,L 10-17,*,13,22,59.09,109,0,0,72.0,4.95,4.95,0,0,,0
5,1993,8,1993-11-07,25,WAS,,IND,W 30-24,,0,0,,0,0,0,,,,1,-1,-1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
6,1995,7,1995-10-22,27,SFO,@,STL,W 44-10,,3,7,42.86,20,0,0,50.3,2.86,2.86,0,0,,0
7,1995,9,1995-11-05,27,SFO,,CAR,L 7-13,,1,5,20.00,28,0,0,50.4,5.60,5.60,0,0,,0
,,,7 Games,,,,,3-4-0,,52,101,51.49,560,5,3,72.2,5.54,5.20,5,-6,-1.20,0
