
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2006,4,2006-10-01,23-143,ARI,@,ATL,L 10-32,,6,9,66.67,54,0,1,43.1,6.00,1.00,1,-7,-7.00,0,0,0
2,2006,5,2006-10-08,23-150,ARI,,KAN,L 20-23,*,22,35,62.86,253,2,1,91.7,7.23,7.09,1,4,4.00,0,0,0
3,2006,6,2006-10-16,23-158,ARI,,CHI,L 23-24,*,24,42,57.14,232,2,0,88.6,5.52,6.48,0,0,,0,0,0
4,2006,7,2006-10-22,23-164,ARI,@,OAK,L 9-22,*,13,32,40.63,203,0,2,36.3,6.34,3.53,3,5,1.67,0,0,0
5,2006,8,2006-10-29,23-171,ARI,@,GNB,L 14-31,*,14,35,40.00,157,1,1,51.7,4.49,3.77,1,2,2.00,0,0,0
6,2006,9,2006-11-12,23-185,ARI,,DAL,L 10-27,*,20,38,52.63,216,0,2,47.7,5.68,3.32,4,18,4.50,1,1,6
7,2006,10,2006-11-19,23-192,ARI,,DET,W 17-10,*,19,29,65.52,233,1,0,101.7,8.03,8.72,6,7,1.17,1,1,6
8,2006,11,2006-11-26,23-199,ARI,@,MIN,L 26-31,*,31,51,60.78,405,1,2,76.0,7.94,6.57,1,0,0.00,0,0,0
9,2006,12,2006-12-03,23-206,ARI,@,STL,W 34-20,*,15,24,62.50,186,1,0,100.3,7.75,8.58,0,0,,0,0,0
10,2006,13,2006-12-10,23-213,ARI,,SEA,W 27-21,*,21,34,61.76,232,2,1,89.3,6.82,6.68,2,-3,-1.50,0,0,0
11,2006,14,2006-12-17,23-220,ARI,,DEN,L 20-37,*,20,35,57.14,214,0,2,51.4,6.11,3.54,3,23,7.67,0,0,0
12,2006,15,2006-12-24,23-227,ARI,@,SFO,W 26-20,*,9,13,69.23,162,1,0,137.3,12.46,14.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
