
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2010,15,2010-12-25,25-089,DAL,@,ARI,L 26-27,,11,17,64.71,111,1,0,102.8,6.53,7.71,4,19,4.75,0
2,2010,16,2011-01-02,25-097,DAL,@,PHI,W 14-13,*,11,27,40.74,127,1,0,68.0,4.70,5.44,9,55,6.11,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2011,15,2011-12-24,26-088,DAL,,PHI,L 7-20,,24,38,63.16,182,1,0,83.4,4.79,5.32,4,28,7.00,0
,,,3 Games,,,,,1-2-0,,46,82,56.10,420,3,0,82.4,5.12,5.85,17,102,6.00,0
