
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
15,1971,1,1971-09-19,25-286,NYJ,@,BAL,L 0-22,*,10,19,52.63,94,0,0,66.6,4.95,4.95,0,0,,0
16,1971,2,1971-09-27,25-294,NYJ,@,STL,L 10-17,*,16,28,57.14,151,0,0,72.2,5.39,5.39,2,13,6.50,0
17,1971,3,1971-10-03,25-300,NYJ,@,MIA,W 14-10,*,9,21,42.86,95,0,1,36.8,4.52,2.38,7,2,0.29,0
18,1971,4,1971-10-10,25-307,NYJ,@,NWE,L 0-20,*,4,24,16.67,20,0,0,39.6,0.83,0.83,4,11,2.75,0
19,1971,7,1971-10-31,25-328,NYJ,@,SDG,L 21-49,,3,5,60.00,35,0,1,41.7,7.00,-2.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
20,1973,1,1973-09-17,27-284,NYJ,@,GNB,L 7-23,,2,5,40.00,32,1,0,101.7,6.40,10.40,0,0,,0
21,1973,2,1973-09-23,27-290,NYJ,@,BAL,W 34-10,,17,21,80.95,149,2,1,108.1,7.10,6.86,2,9,4.50,0
22,1973,3,1973-09-30,27-297,NYJ,@,BUF,L 7-9,*,12,31,38.71,186,1,0,70.1,6.00,6.65,4,18,4.50,0
23,1973,4,1973-10-07,27-304,NYJ,@,MIA,L 3-31,*,4,15,26.67,45,0,2,0.0,3.00,-3.00,0,0,,0
24,1973,7,1973-10-28,27-325,NYJ,,DEN,L 28-40,,13,32,40.63,240,2,1,75.0,7.50,7.34,0,0,,0
25,1973,8,1973-11-04,27-332,NYJ,,MIA,L 14-24,*,19,30,63.33,169,0,1,64.4,5.63,4.13,2,4,2.00,0
26,1973,9,1973-11-11,27-339,NYJ,,NWE,W 33-13,*,3,7,42.86,35,0,0,58.6,5.00,5.00,1,17,17.00,0
27,1973,10,1973-11-18,27-346,NYJ,@,CIN,L 14-20,*,20,31,64.52,212,2,1,92.4,6.84,6.68,1,2,2.00,0
28,1973,13,1973-12-09,28-002,NYJ,@,PHI,L 23-24,*,11,29,37.93,160,1,2,39.4,5.52,3.10,3,18,6.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
29,1974,5,1974-10-13,28-310,NYJ,,NWE,L 0-24,,1,5,20.00,8,0,2,0.0,1.60,-16.40,0,0,,0
30,1974,12,1974-12-01,28-359,NYJ,,SDG,W 27-14,,2,2,100.00,7,0,0,81.2,3.50,3.50,1,-2,-2.00,0
31,1974,14,1974-12-15,29-008,NYJ,@,BAL,W 45-38,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0
,,,31 Games,,,,,10-21-0,,246,503,48.91,2970,18,23,60.3,5.90,4.56,60,214,3.57,0
