
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1968,1,1968-09-15,21-272,DET,@,DAL,L 13-59,*,15,31,48.39,231,2,4,55.4,7.45,2.94,1,5,5.00,0,0,0
2,1968,2,1968-09-22,21-279,DET,,CHI,W 42-0,,1,1,100.00,41,0,0,118.7,41.00,41.00,2,10,5.00,1,1,6
3,1968,5,1968-10-13,21-300,DET,@,CHI,W 28-10,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,2,2.00,0,0,0
4,1968,12,1968-11-28,21-346,DET,,PHI,L 0-12,*,7,15,46.67,66,0,3,19.7,4.40,-4.60,3,22,7.33,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,1969,2,1969-09-28,22-284,DET,,NYG,W 24-0,,2,3,66.67,24,0,0,91.0,8.00,8.00,0,0,,0,0,0
6,1969,3,1969-10-05,22-291,DET,@,CLE,W 28-21,,2,3,66.67,25,0,1,52.8,8.33,-6.67,0,0,,0,0,0
7,1969,4,1969-10-12,22-298,DET,,GNB,L 17-28,,3,8,37.50,21,0,0,45.8,2.63,2.63,1,8,8.00,0,0,0
8,1969,5,1969-10-19,22-305,DET,,CHI,W 13-7,*,9,21,42.86,121,1,1,57.8,5.76,4.57,5,57,11.40,0,0,0
9,1969,6,1969-10-26,22-312,DET,@,MIN,L 10-24,*,14,28,50.00,116,0,4,21.4,4.14,-2.29,8,40,5.00,0,0,0
10,1969,7,1969-11-02,22-319,DET,@,SFO,W 26-14,*,3,13,23.08,42,1,0,66.2,3.23,4.77,1,9,9.00,0,0,0
11,1969,8,1969-11-09,22-326,DET,,ATL,W 27-21,*,9,14,64.29,103,1,1,80.4,7.36,5.57,6,47,7.83,0,0,0
