
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1999,1,1999-09-12,23-238,CIN,@,TEN,L 35-36,,1,1,100.00,4,0,0,83.3,4.00,4.00,0,0,,0
2,1999,9,1999-11-07,23-294,CIN,@,SEA,L 20-37,,2,3,66.67,15,0,0,78.5,5.00,5.00,0,0,,0
3,1999,14,1999-12-12,23-329,CIN,,CLE,W 44-28,,1,1,100.00,4,0,0,83.3,4.00,4.00,2,-4,-2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,2002,16,2002-12-30,26-347,STL,,SFO,W 31-20,*,2,5,40.00,7,0,0,47.9,1.40,1.40,0,0,,0
,,,4 Games,,,,,2-2-0,,6,10,60.00,30,0,0,64.6,3.00,3.00,2,-4,-2.00,0
