
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1981,3,1981-09-20,22-146,NOR,@,NYG,L 7-20,,11,24,45.83,154,0,1,49.7,6.42,4.54,0,0,,0,0,0
2,1981,4,1981-09-27,22-153,NOR,@,SFO,L 14-21,*,11,22,50.00,180,1,1,74.1,8.18,7.05,1,9,9.00,0,0,0
3,1981,5,1981-10-04,22-160,NOR,,PIT,L 6-20,*,12,20,60.00,127,0,4,39.0,6.35,-2.65,2,-6,-3.00,0,0,0
4,1981,6,1981-10-11,22-167,NOR,,PHI,L 14-31,,6,9,66.67,47,0,0,79.4,5.22,5.22,0,0,,0,0,0
5,1981,9,1981-11-01,22-188,NOR,,ATL,L 10-41,,5,9,55.56,27,0,1,21.3,3.00,-2.00,0,0,,0,0,0
6,1981,10,1981-11-08,22-195,NOR,@,RAM,W 21-13,*,11,19,57.89,182,0,0,90.2,9.58,9.58,0,0,,0,0,0
7,1981,11,1981-11-15,22-202,NOR,@,MIN,L 10-20,*,19,39,48.72,244,0,2,47.4,6.26,3.95,2,-2,-1.00,0,0,0
8,1981,13,1981-11-29,22-216,NOR,,TAM,L 14-31,,3,8,37.50,53,0,0,60.9,6.63,6.63,0,0,,0,0,0
9,1981,14,1981-12-06,22-223,NOR,@,STL,L 3-30,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
10,1981,15,1981-12-13,22-230,NOR,,GNB,L 7-35,,4,6,66.67,44,0,1,48.6,7.33,-0.17,0,0,,0,0,0
11,1981,16,1981-12-20,22-237,NOR,,SFO,L 17-21,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
