
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1977,2,1977-09-25,25-085,NYG,@,DAL,L 21-41,,9,23,39.13,129,0,2,21.8,5.61,1.70,1,-1,-1.00,0,0,0
2,1977,3,1977-10-02,25-092,NYG,@,ATL,L 3-17,,1,5,20.00,78,0,0,79.2,15.60,15.60,2,6,3.00,0,0,0
3,1977,4,1977-10-09,25-099,NYG,,PHI,L 10-28,*,12,38,31.58,193,1,4,18.7,5.08,0.87,1,0,0.00,0,0,0
4,1977,5,1977-10-16,25-106,NYG,,SFO,W 20-17,*,2,6,33.33,47,1,0,102.1,7.83,11.17,4,-2,-0.50,0,0,0
5,1977,6,1977-10-23,25-113,NYG,@,WAS,W 17-6,*,11,20,55.00,162,1,0,98.3,8.10,9.10,4,7,1.75,0,0,0
6,1977,7,1977-10-31,25-121,NYG,@,STL,L 0-28,*,12,25,48.00,126,0,2,29.7,5.04,1.44,2,23,11.50,0,0,0
7,1977,8,1977-11-06,25-127,NYG,,DAL,L 10-24,*,6,17,35.29,61,0,1,21.9,3.59,0.94,1,3,3.00,0,0,0
8,1977,9,1977-11-13,25-134,NYG,@,TAM,W 10-0,*,6,12,50.00,88,0,1,39.6,7.33,3.58,1,0,0.00,0,0,0
9,1977,10,1977-11-20,25-141,NYG,,CLE,L 7-21,*,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
10,1977,11,1977-11-27,25-148,NYG,@,CIN,L 13-30,*,19,35,54.29,192,1,0,79.7,5.49,6.06,3,8,2.67,1,1,6
11,1977,12,1977-12-04,25-155,NYG,,STL,W 27-7,*,3,10,30.00,84,0,0,62.1,8.40,8.40,3,2,0.67,0,0,0
12,1977,13,1977-12-11,25-162,NYG,@,PHI,L 14-17,*,10,16,62.50,65,0,2,31.5,4.06,-1.56,3,3,1.00,1,1,6
