
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1975,7,1975-11-02,22-066,CHI,,MIA,L 13-46,,2,5,40.00,7,0,1,8.3,1.40,-7.60,0,0,,0,0,0
2,1975,8,1975-11-09,22-073,CHI,,GNB,W 27-14,,1,1,100.00,3,0,0,79.2,3.00,3.00,1,-1,-1.00,0,0,0
3,1975,9,1975-11-16,22-080,CHI,@,SFO,L 3-31,,1,1,100.00,2,0,0,79.2,2.00,2.00,0,0,,0,0,0
4,1975,10,1975-11-23,22-087,CHI,@,RAM,L 10-38,,9,17,52.94,94,1,2,49.3,5.53,1.41,0,0,,0,0,0
5,1975,11,1975-11-30,22-094,CHI,@,GNB,L 7-28,*,9,25,36.00,109,0,3,10.7,4.36,-1.04,0,0,,0,0,0
6,1975,12,1975-12-07,22-101,CHI,,DET,W 25-21,*,11,19,57.89,204,0,2,55.5,10.74,6.00,2,-3,-1.50,0,0,0
7,1975,13,1975-12-14,22-108,CHI,,STL,L 20-34,*,19,35,54.29,255,2,1,84.8,7.29,7.14,0,0,,0,0,0
8,1975,14,1975-12-21,22-115,CHI,@,NOR,W 42-17,*,15,23,65.22,268,3,2,108.3,11.65,10.35,1,1,1.00,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
9,1976,1,1976-09-12,23-015,CHI,,DET,W 10-3,*,7,16,43.75,120,0,0,69.8,7.50,7.50,2,-3,-1.50,0,0,0
10,1976,2,1976-09-19,23-022,CHI,@,SFO,W 19-12,*,8,16,50.00,92,0,1,41.7,5.75,2.94,0,0,,0,0,0
11,1976,3,1976-09-26,23-029,CHI,,ATL,L 0-10,*,10,22,45.45,110,0,3,21.2,5.00,-1.14,0,0,,0,0,0
