
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1988,1,1988-09-04,24-304,HOU,@,IND,W 17-14,,3,6,50.00,59,0,0,84.7,9.83,9.83,0,0,,0,0,0
2,1988,2,1988-09-11,24-311,HOU,,RAI,W 38-35,*,21,34,61.76,276,2,1,94.7,8.12,7.97,3,17,5.67,0,0,0
3,1988,3,1988-09-18,24-318,HOU,@,NYJ,L 3-45,*,9,25,36.00,108,0,2,16.7,4.32,0.72,3,0,0.00,0,0,0
4,1988,4,1988-09-25,24-325,HOU,,NWE,W 31-6,*,8,17,47.06,166,2,2,81.6,9.76,6.82,0,0,,0,0,0
5,1988,5,1988-10-02,24-332,HOU,@,PHI,L 23-32,*,10,28,35.71,158,0,1,40.5,5.64,4.04,5,16,3.20,1,1,6
6,1988,6,1988-10-09,24-339,HOU,,KAN,W 7-6,*,1,2,50.00,8,0,0,60.4,4.00,4.00,1,3,3.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
7,1989,1,1989-09-10,25-309,HOU,@,MIN,L 7-38,,2,4,50.00,9,0,0,56.2,2.25,2.25,0,0,,0,0,0
8,1989,4,1989-10-01,25-330,HOU,,MIA,W 39-7,,1,1,100.00,10,0,0,108.3,10.00,10.00,0,0,,0,0,0
9,1989,7,1989-10-22,25-351,HOU,,PIT,W 27-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0,0,0
10,1989,11,1989-11-19,26-014,HOU,,RAI,W 23-7,,0,0,,0,0,0,,,,1,-2,-2.00,0,0,0
11,1989,12,1989-11-26,26-021,HOU,@,KAN,L 0-34,,5,11,45.45,51,0,0,59.3,4.64,4.64,1,0,0.00,0,0,0
