
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1990,1,1990-09-09,22-275,IND,@,BUF,L 10-26,*,13,24,54.17,160,1,0,88.9,6.67,7.50,0,0,,0,0,0
2,1990,2,1990-09-16,22-282,IND,,NWE,L 14-16,*,12,24,50.00,160,1,4,45.8,6.67,0.00,3,8,2.67,0,0,0
3,1990,3,1990-09-23,22-289,IND,@,HOU,L 10-24,,5,14,35.71,42,0,1,14.6,3.00,-0.21,0,0,,0,0,0
4,1990,7,1990-10-28,22-324,IND,,MIA,L 7-27,*,8,15,53.33,77,0,1,40.1,5.13,2.13,0,0,,0,0,0
5,1990,8,1990-11-05,22-332,IND,,NYG,L 7-24,*,23,37,62.16,160,0,0,71.9,4.32,4.32,0,0,,0,0,0
6,1990,9,1990-11-11,22-338,IND,@,NWE,W 13-10,*,6,24,25.00,106,1,0,59.4,4.42,5.25,1,-1,-1.00,0,0,0
7,1990,10,1990-11-18,22-345,IND,,NYJ,W 17-14,*,14,22,63.64,249,2,1,113.6,11.32,11.09,1,-1,-1.00,0,0,0
8,1990,11,1990-11-25,22-352,IND,@,CIN,W 34-20,*,21,31,67.74,251,3,0,124.5,8.10,10.03,3,-6,-2.00,0,0,0
9,1990,12,1990-12-02,22-359,IND,@,PHO,L 17-20,*,13,28,46.43,168,2,1,74.7,6.00,5.82,0,0,,0,0,0
10,1990,13,1990-12-09,23-001,IND,,BUF,L 7-31,*,13,25,52.00,93,0,3,21.3,3.72,-1.68,2,2,1.00,1,1,6
11,1990,14,1990-12-16,23-008,IND,@,NYJ,W 29-21,*,17,27,62.96,212,1,0,99.6,7.85,8.59,0,0,,0,0,0
12,1990,15,1990-12-22,23-014,IND,,WAS,W 35-28,*,18,33,54.55,252,3,0,109.7,7.64,9.45,0,0,,0,0,0
13,1990,16,1990-12-30,23-022,IND,@,MIA,L 17-23,*,18,30,60.00,222,2,2,77.4,7.40,5.73,1,0,0.00,0,0,0
