
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1982,1,1982-09-12,21-364,BAL,,NWE,L 13-24,*,7,15,46.67,71,0,1,32.9,4.73,1.73,4,11,2.75,1,,0,0,,0,1,6
2,1982,2,1982-09-19,22-006,BAL,@,MIA,L 20-24,*,8,16,50.00,124,1,0,96.9,7.75,9.00,3,6,2.00,0,,0,0,,0,0,0
3,1982,3,1982-11-21,22-069,BAL,@,NYJ,L 0-37,*,17,34,50.00,230,0,2,47.4,6.76,4.12,0,0,,0,,0,0,,0,0,0
4,1982,4,1982-11-28,22-076,BAL,@,BUF,L 0-20,*,3,17,17.65,62,0,0,42.3,3.65,3.65,1,0,0.00,0,,0,0,,0,0,0
5,1982,5,1982-12-05,22-083,BAL,,CIN,L 17-20,*,11,20,55.00,146,2,0,111.7,7.30,9.30,1,18,18.00,0,,0,0,,0,0,0
6,1982,6,1982-12-12,22-090,BAL,@,MIN,L 10-13,*,14,32,43.75,116,0,2,27.6,3.63,0.81,2,10,5.00,0,,0,0,,0,0,0
7,1982,7,1982-12-19,22-097,BAL,,GNB,T 20-20,*,23,39,58.97,211,1,0,82.3,5.41,5.92,5,31,6.20,0,,0,0,,0,0,0
8,1982,8,1982-12-26,22-104,BAL,@,SDG,L 26-44,*,17,25,68.00,186,1,1,86.4,7.44,6.44,2,5,2.50,0,,0,0,,0,0,0
9,1982,9,1983-01-02,22-111,BAL,,MIA,L 7-34,*,11,23,47.83,135,0,1,48.3,5.87,3.91,1,1,1.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
10,1983,1,1983-09-04,22-356,BAL,@,NWE,W 29-23,*,17,31,54.84,292,2,1,95.1,9.42,9.26,1,22,22.00,0,,0,0,,0,0,0
11,1983,2,1983-09-11,22-363,BAL,,DEN,L 10-17,*,10,25,40.00,120,0,2,22.1,4.80,1.20,1,-2,-2.00,0,,0,0,,0,0,0
12,1983,3,1983-09-18,23-005,BAL,@,BUF,L 23-28,*,12,26,46.15,235,1,0,91.0,9.04,9.81,2,27,13.50,0,,0,0,,0,0,0
13,1983,4,1983-09-25,23-012,BAL,,CHI,W 22-19,*,19,30,63.33,251,1,2,73.1,8.37,6.03,4,57,14.25,0,,0,0,,0,0,0
14,1983,5,1983-10-02,23-019,BAL,@,CIN,W 34-31,*,12,19,63.16,124,0,0,81.9,6.53,6.53,2,22,11.00,0,,0,0,,0,0,0
15,1983,6,1983-10-09,23-026,BAL,,NWE,W 12-7,*,7,17,41.18,137,1,1,65.1,8.06,6.59,6,54,9.00,0,,0,0,,0,0,0
16,1983,7,1983-10-16,23-033,BAL,,BUF,L 7-30,*,2,10,20.00,73,1,2,51.2,7.30,0.30,5,67,13.40,0,,0,0,,0,0,0
17,1983,8,1983-10-23,23-040,BAL,,MIA,L 7-21,*,15,31,48.39,190,1,2,51.8,6.13,3.87,3,39,13.00,0,,0,0,,0,0,0
18,1983,9,1983-10-30,23-047,BAL,@,PHI,W 22-21,*,8,18,44.44,92,0,0,60.4,5.11,5.11,3,9,3.00,0,,0,0,,0,0,0
19,1983,10,1983-11-06,23-054,BAL,@,NYJ,W 17-14,*,9,17,52.94,129,1,0,97.4,7.59,8.76,5,22,4.40,0,,0,0,,0,0,0
20,1983,11,1983-11-13,23-061,BAL,,PIT,L 13-24,*,6,14,42.86,82,0,1,32.4,5.86,2.64,1,13,13.00,0,,0,0,,0,0,0
21,1983,13,1983-11-27,23-075,BAL,@,CLE,L 23-41,*,15,26,57.69,164,2,2,70.0,6.31,4.38,5,38,7.60,0,,0,0,,0,0,0
22,1983,14,1983-12-04,23-082,BAL,,NYJ,L 6-10,*,13,24,54.17,192,0,2,45.8,8.00,4.25,4,14,3.50,0,,0,0,,0,0,0
23,1983,15,1983-12-11,23-089,BAL,@,DEN,L 19-21,*,13,27,48.15,217,1,1,72.6,8.04,7.11,8,35,4.38,0,,0,0,,0,0,0
24,1983,16,1983-12-18,23-096,BAL,,HOU,W 20-10,*,5,13,38.46,55,1,1,45.4,4.23,2.31,4,24,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
25,1984,1,1984-09-02,23-355,IND,,NYJ,L 14-23,*,17,26,65.38,199,0,1,72.4,7.65,5.92,4,43,10.75,0,,0,0,,0,0,0
26,1984,2,1984-09-09,23-362,IND,@,HOU,W 35-21,*,15,20,75.00,215,3,0,149.0,10.75,13.75,7,26,3.71,1,,0,0,,0,1,6
27,1984,3,1984-09-16,24-003,IND,,STL,L 33-34,*,11,25,44.00,173,1,2,47.6,6.92,4.12,2,21,10.50,0,,0,0,,0,0,0
28,1984,4,1984-09-23,24-010,IND,@,MIA,L 7-44,*,8,15,53.33,104,1,2,58.1,6.93,2.27,0,0,,0,,0,0,,0,0,0
29,1984,5,1984-09-30,24-017,IND,,BUF,W 31-17,*,14,23,60.87,152,1,0,94.8,6.61,7.48,3,9,3.00,0,,0,0,,0,0,0
30,1984,6,1984-10-07,24-024,IND,,WAS,L 7-35,*,10,23,43.48,140,0,2,27.4,6.09,2.17,0,0,,0,,0,0,,0,0,0
31,1984,7,1984-10-14,24-031,IND,@,PHI,L 7-16,*,8,18,44.44,89,0,0,59.7,4.94,4.94,4,18,4.50,0,,0,0,,0,0,0
32,1984,8,1984-10-21,24-038,IND,,PIT,W 17-16,,13,17,76.47,178,1,0,129.0,10.47,11.65,1,10,10.00,0,,0,0,,0,0,0
33,1984,9,1984-10-28,24-045,IND,@,DAL,L 3-22,*,3,10,30.00,29,0,0,39.6,2.90,2.90,2,4,2.00,0,,0,0,,0,0,0
34,1984,11,1984-11-11,24-059,IND,@,NYJ,W 9-5,*,4,12,33.33,37,0,0,42.7,3.08,3.08,0,0,,0,,0,0,,0,0,0
35,1984,15,1984-12-09,24-087,IND,,MIA,L 17-35,,11,23,47.83,110,1,1,58.2,4.78,3.70,3,18,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
