
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1984,9,1984-10-28,22-196,PIT,,ATL,W 35-10,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
2,1984,10,1984-11-04,22-203,PIT,,HOU,W 35-7,,0,1,0.00,0,0,1,0.0,0.00,-45.00,1,-3,-3.00,0,0,0
3,1984,12,1984-11-19,22-218,PIT,@,NOR,L 24-27,,6,9,66.67,83,1,0,133.1,9.22,11.44,0,0,,0,0,0
4,1984,13,1984-11-25,22-224,PIT,,SDG,W 52-24,,0,0,,0,0,0,,,,1,-2,-2.00,0,0,0
5,1984,15,1984-12-09,22-238,PIT,,CLE,W 23-20,,2,4,50.00,26,0,0,70.8,6.50,6.50,1,0,0.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
6,1985,1,1985-09-08,23-146,PIT,,IND,W 45-3,,0,0,,0,0,0,,,,0,0,,0,,
7,1985,2,1985-09-16,23-154,PIT,@,CLE,L 7-17,,0,0,,0,0,0,,,,0,0,,0,,
8,1985,3,1985-09-22,23-160,PIT,,HOU,W 20-0,,0,0,,0,0,0,,,,0,0,,0,,
9,1985,4,1985-09-30,23-168,PIT,,CIN,L 24-37,,0,0,,0,0,0,,,,0,0,,0,,
10,1985,5,1985-10-06,23-174,PIT,@,MIA,L 20-24,,0,0,,0,0,0,,,,0,0,,0,,
11,1985,6,1985-10-13,23-181,PIT,@,DAL,L 13-27,,0,0,,0,0,0,,,,0,0,,0,,
12,1985,7,1985-10-20,23-188,PIT,,STL,W 23-10,,0,0,,0,0,0,,,,0,0,,0,,
