
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2000,15,2000-12-17,23-228,DEN,@,KAN,L 7-20,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
2,2000,16,2000-12-23,23-234,DEN,,SFO,W 38-9,,0,0,,0,0,0,,,,1,-1,-1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2001,14,2001-12-16,24-227,DEN,@,KAN,L 23-26,,7,12,58.33,73,0,0,76.0,6.08,6.08,5,7,1.40,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,2002,16,2002-12-29,25-240,DEN,,ARI,W 37-7,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
5,2003,16,2003-12-28,26-239,DEN,@,GNB,L 3-31,*,4,9,44.44,41,0,1,18.5,4.56,-0.44,1,9,9.00,0
,,,5 Games,,,,,2-3-0,,11,22,50.00,114,0,1,46.4,5.18,3.14,7,15,2.14,0
