
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1977,10,1977-11-20,22-189,SDG,,OAK,W 12-7,*,5,13,38.46,51,0,2,10.9,3.92,-3.00,7,30,4.29,0
2,1977,12,1977-12-04,22-203,SDG,,CLE,W 37-14,,2,3,66.67,25,0,0,92.4,8.33,8.33,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1978,4,1978-09-24,23-132,SDG,,GNB,L 3-24,,5,7,71.43,49,0,1,51.2,7.00,0.57,0,0,,0
4,1978,14,1978-12-04,23-203,SDG,,CHI,W 40-7,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-3,-3.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
5,1979,1,1979-09-02,24-110,SDG,@,SEA,W 33-16,,,,,,,,,,,,,,
6,1979,2,1979-09-09,24-117,SDG,,OAK,W 30-10,,,,,,,,,,,,,,
7,1979,3,1979-09-16,24-124,SDG,,BUF,W 27-19,,,,,,,,,,,,,,
8,1979,4,1979-09-23,24-131,SDG,@,NWE,L 21-27,,0,0,,0,0,0,,,,0,0,,0
9,1979,5,1979-09-30,24-138,SDG,,SFO,W 31-9,,,,,,,,,,,,,,
10,1979,6,1979-10-07,24-145,SDG,@,DEN,L 0-7,,,,,,,,,,,,,,
11,1979,7,1979-10-14,24-152,SDG,,SEA,W 20-10,,,,,,,,,,,,,,
12,1979,8,1979-10-21,24-159,SDG,@,RAM,W 40-16,,,,,,,,,,,,,,
13,1979,9,1979-10-25,24-163,SDG,@,OAK,L 22-45,,,,,,,,,,,,,,
14,1979,10,1979-11-04,24-173,SDG,@,KAN,W 20-14,,,,,,,,,,,,,,
15,1979,11,1979-11-11,24-180,SDG,@,CIN,W 26-24,,,,,,,,,,,,,,
16,1979,12,1979-11-18,24-187,SDG,,PIT,W 35-7,,,,,,,,,,,,,,
17,1979,13,1979-11-25,24-194,SDG,,KAN,W 28-7,,,,,,,,,,,,,,
18,1979,14,1979-12-02,24-201,SDG,,ATL,L 26-28,,,,,,,,,,,,,,
19,1979,15,1979-12-09,24-208,SDG,@,NOR,W 35-0,,,,,,,,,,,,,,
20,1979,16,1979-12-17,24-216,SDG,,DEN,W 17-7,,,,,,,,,,,,,,
,,,20 Games,,,,,15-5-0,,12,24,50.00,125,0,3,25.9,5.21,-0.42,8,27,3.38,0
