
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2002,2,2002-09-15,24-154,NWE,@,NYJ,W 44-7,,0,0,,0,0,0,,,,2,-4,-2.00,0
2,2002,14,2002-12-16,24-246,NWE,@,TEN,L 7-24,,1,2,50.00,3,0,0,56.2,1.50,1.50,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2003,1,2003-09-07,25-146,NWE,@,BUF,L 0-31,,3,7,42.86,31,0,0,56.2,4.43,4.43,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
4,2004,9,2004-11-14,26-214,NWE,,BUF,W 29-6,,0,0,,0,0,0,,,,1,-1,-1.00,0
5,2004,11,2004-11-28,26-228,NWE,,BAL,W 24-3,,0,0,,0,0,0,,,,1,-1,-1.00,0
6,2004,12,2004-12-05,26-235,NWE,@,CLE,W 42-15,,3,6,50.00,44,0,0,74.3,7.33,7.33,1,-2,-2.00,0
7,2004,16,2005-01-02,26-263,NWE,,SFO,W 21-7,,1,4,25.00,10,0,0,39.6,2.50,2.50,1,3,3.00,0
,,,7 Games,,,,,5-2-0,,8,19,42.11,88,0,0,56.5,4.63,4.63,6,-5,-0.83,0
