
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-09-25,27-141,BAL,,WAS,W 20-0,*,17,35,48.57,232,1,1,67.8,6.63,5.91,1,-3,-3.00,0,0,0
2,1960,2,1960-10-02,27-148,BAL,,CHI,W 42-7,*,14,27,51.85,307,4,0,132.3,11.37,14.33,1,5,5.00,0,0,0
3,1960,3,1960-10-09,27-155,BAL,@,GNB,L 21-35,*,16,31,51.61,216,1,4,45.3,6.97,1.81,6,85,14.17,0,0,0
4,1960,4,1960-10-16,27-162,BAL,,RAM,W 31-17,*,12,23,52.17,176,1,2,55.7,7.65,4.61,2,11,5.50,0,0,0
5,1960,5,1960-10-23,27-169,BAL,@,DET,L 17-30,*,20,40,50.00,253,2,2,65.9,6.33,5.08,4,20,5.00,0,0,0
6,1960,6,1960-10-30,27-176,BAL,@,DAL,W 45-7,*,8,16,50.00,270,4,0,135.4,16.88,21.88,1,17,17.00,0,0,0
7,1960,7,1960-11-06,27-183,BAL,,GNB,W 38-24,*,20,29,68.97,324,4,1,131.3,11.17,12.38,5,28,5.60,0,0,0
8,1960,8,1960-11-13,27-190,BAL,@,CHI,W 24-20,*,16,33,48.48,266,2,2,71.0,8.06,6.55,6,6,1.00,0,0,0
9,1960,9,1960-11-27,27-204,BAL,,SFO,L 22-30,*,16,30,53.33,356,3,5,89.7,11.87,6.37,3,3,1.00,0,0,0
10,1960,10,1960-12-04,27-211,BAL,,DET,L 15-20,*,22,40,55.00,357,2,3,70.5,8.93,6.55,1,0,0.00,0,0,0
11,1960,11,1960-12-11,27-218,BAL,@,RAM,L 3-10,*,17,38,44.74,182,0,1,48.4,4.79,3.61,3,11,3.67,0,0,0
12,1960,12,1960-12-18,27-225,BAL,@,SFO,L 10-34,*,12,36,33.33,160,1,3,22.9,4.44,1.25,3,12,4.00,0,0,0
