
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1978,6,1978-10-08,23-022,NYJ,,BUF,W 45-14,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
2,1978,9,1978-10-29,23-043,NYJ,@,NWE,L 21-55,,9,13,69.23,106,0,2,54.2,8.15,1.23,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,1979,2,1979-09-09,23-358,NYJ,@,NWE,L 3-56,,2,4,50.00,13,0,1,17.7,3.25,-8.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
4,1981,2,1981-09-13,25-362,NYJ,,CIN,L 30-31,,0,0,,0,0,0,,,,0,0,,0,,
5,1981,3,1981-09-20,26-004,NYJ,@,PIT,L 10-38,,3,5,60.00,44,1,0,128.3,8.80,12.80,0,0,,0,0,0
6,1981,4,1981-09-27,26-011,NYJ,,HOU,W 33-17,,0,0,,0,0,0,,,,0,0,,0,,
7,1981,5,1981-10-04,26-018,NYJ,@,MIA,T 28-28,,0,0,,0,0,0,,,,0,0,,0,,
8,1981,6,1981-10-11,26-025,NYJ,,NWE,W 28-24,,0,0,,0,0,0,,,,0,0,,0,,
9,1981,7,1981-10-18,26-032,NYJ,,BUF,W 33-14,,0,0,,0,0,0,,,,0,0,,0,,
10,1981,8,1981-10-25,26-039,NYJ,,SEA,L 3-19,,0,0,,0,0,0,,,,0,0,,0,,
