
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
1,1984,2,1984-09-09,22-066,DEN,@,CHI,L 0-27,,4,18,22.22,58,0,1,17.4,3.22,0.72
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A
2,1987,3,1987-10-04,25-091,MIA,@,SEA,L 20-24,,1,4,25.00,-7,0,1,0.0,-1.75,-13.00
3,1987,4,1987-10-11,25-098,MIA,,KAN,W 42-0,,3,3,100.00,15,0,0,87.5,5.00,5.00
4,1987,5,1987-10-18,25-105,MIA,@,NYJ,L 31-37,,0,0,,0,0,0,,,
,,,4 Games,,,,,1-3-0,,8,25,32.00,66,0,2,7.9,2.64,-0.96
