
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1980,5,1980-10-06,23-128,TAM,@,CHI,L 0-23,,2,4,50.00,18,0,1,22.9,4.50,-6.75,1,14,14.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1981,3,1981-09-20,24-112,TAM,@,CHI,L 17-28,,0,0,,0,0,0,,,,0,0,,0
3,1981,5,1981-10-04,24-126,TAM,,DET,W 28-10,,0,0,,0,0,0,,,,0,0,,0
4,1981,12,1981-11-22,24-175,TAM,,GNB,W 37-3,,1,1,100.00,2,1,0,118.7,2.00,22.00,1,7,7.00,0
5,1981,13,1981-11-29,24-182,TAM,@,NOR,W 31-14,,0,0,,0,0,0,,,,2,-4,-2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
6,1986,6,1986-10-12,29-134,GNB,,DET,L 14-21,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
7,1986,8,1986-10-26,29-148,GNB,,SFO,L 17-31,,2,3,66.67,17,0,0,81.2,5.67,5.67,0,0,,0
8,1986,9,1986-11-02,29-155,GNB,@,PIT,L 3-27,,3,5,60.00,17,0,1,26.7,3.40,-5.60,1,-1,-1.00,0
9,1986,10,1986-11-09,29-162,GNB,,WAS,L 7-16,,12,16,75.00,99,0,0,90.4,6.19,6.19,6,12,2.00,0
10,1986,11,1986-11-16,29-169,GNB,,TAM,W 31-7,,2,4,50.00,45,0,0,90.6,11.25,11.25,0,0,,0
11,1986,12,1986-11-23,29-176,GNB,@,CHI,L 10-12,,0,0,,0,0,0,,,,0,0,,0
12,1986,15,1986-12-14,29-197,GNB,@,TAM,W 21-7,,0,3,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
,,,12 Games,,,,,5-7-0,,22,37,59.46,198,1,2,60.4,5.35,3.46,11,28,2.55,0
