
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1969,1,1969-09-21,27-228,DAL,,STL,W 24-3,*,7,15,46.67,220,1,0,115.3,14.67,16.00,4,22,5.50,1,,0,0,,0,1,6
2,1969,3,1969-10-05,27-242,DAL,@,PHI,W 38-7,,5,8,62.50,60,0,1,45.8,7.50,1.88,2,22,11.00,0,,0,0,,0,0,0
3,1969,4,1969-10-12,27-249,DAL,@,ATL,W 24-17,,0,1,0.00,0,0,0,39.6,0.00,0.00,3,5,1.67,0,,0,0,,0,0,0
4,1969,5,1969-10-19,27-256,DAL,,PHI,W 49-14,,3,8,37.50,45,0,1,17.2,5.63,0.00,5,4,0.80,0,,0,0,,0,0,0
5,1969,7,1969-11-02,27-270,DAL,@,CLE,L 10-42,,6,11,54.55,74,0,0,75.6,6.73,6.73,1,7,7.00,0,,0,0,,0,0,0
6,1969,13,1969-12-13,27-311,DAL,,BAL,W 27-10,,2,4,50.00,22,0,0,66.7,5.50,5.50,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
7,1970,1,1970-09-20,28-227,DAL,@,PHI,W 17-7,*,11,15,73.33,115,1,1,89.6,7.67,6.00,6,51,8.50,0,,0,0,,0,0,0
8,1970,2,1970-09-27,28-234,DAL,,NYG,W 28-10,*,13,23,56.52,133,1,1,69.7,5.78,4.70,7,54,7.71,0,,0,0,,0,0,0
9,1970,3,1970-10-04,28-241,DAL,@,STL,L 7-20,*,2,6,33.33,16,0,2,2.8,2.67,-12.33,3,23,7.67,0,,0,0,,0,0,0
10,1970,5,1970-10-18,28-255,DAL,@,MIN,L 13-54,,9,16,56.25,109,0,3,37.8,6.81,-1.63,3,17,5.67,0,,0,0,,0,0,0
11,1970,9,1970-11-16,28-284,DAL,,STL,L 0-38,,2,8,25.00,61,0,1,19.3,7.63,2.00,2,33,16.50,0,,0,0,,0,0,0
12,1970,10,1970-11-22,28-290,DAL,@,WAS,W 45-21,,2,5,40.00,26,0,0,57.1,5.20,5.20,1,9,9.00,0,,0,0,,0,0,0
13,1970,12,1970-12-06,28-304,DAL,,WAS,W 34-0,,3,4,75.00,66,0,0,116.7,16.50,16.50,1,1,1.00,0,,0,0,,0,0,0
14,1970,14,1970-12-20,28-318,DAL,,HOU,W 52-10,,2,5,40.00,16,0,0,48.7,3.20,3.20,4,33,8.25,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
15,1971,2,1971-09-26,29-233,DAL,@,PHI,W 42-7,*,2,4,50.00,23,0,1,28.1,5.75,-5.50,0,0,,0,,0,0,,0,0,0
16,1971,3,1971-10-03,29-240,DAL,,WAS,L 16-20,,6,9,66.67,103,0,0,105.3,11.44,11.44,0,0,,0,,0,0,,0,0,0
17,1971,4,1971-10-11,29-248,DAL,,NYG,W 20-13,*,8,17,47.06,106,1,0,86.9,6.24,7.41,6,31,5.17,0,,0,0,,0,0,0
18,1971,5,1971-10-17,29-254,DAL,@,NOR,L 14-24,,7,10,70.00,117,2,1,109.2,11.70,11.20,2,12,6.00,0,,0,0,,0,0,0
19,1971,6,1971-10-24,29-261,DAL,,NWE,W 44-21,*,13,21,61.90,197,2,0,124.5,9.38,11.29,2,15,7.50,1,,0,0,,0,1,6
20,1971,7,1971-10-31,29-268,DAL,@,CHI,L 19-23,,7,11,63.64,87,0,1,50.2,7.91,3.82,4,24,6.00,0,,0,0,,0,0,0
21,1971,8,1971-11-07,29-275,DAL,@,STL,W 16-13,*,20,31,64.52,199,1,0,93.3,6.42,7.06,7,60,8.57,0,,0,0,,0,0,0
22,1971,9,1971-11-14,29-282,DAL,,PHI,W 20-7,*,14,28,50.00,176,0,0,69.9,6.29,6.29,6,90,15.00,0,,0,0,,0,0,0
23,1971,10,1971-11-21,29-289,DAL,@,WAS,W 13-0,*,11,21,52.38,151,0,0,75.7,7.19,7.19,5,49,9.80,1,,0,0,,0,1,6
24,1971,11,1971-11-25,29-293,DAL,,RAM,W 28-21,*,8,14,57.14,176,2,0,141.4,12.57,15.43,6,35,5.83,0,,0,0,,0,0,0
25,1971,12,1971-12-04,29-302,DAL,,NYJ,W 52-10,*,10,15,66.67,168,3,0,143.9,11.20,15.20,1,3,3.00,0,,0,0,,0,0,0
26,1971,13,1971-12-12,29-310,DAL,@,NYG,W 42-14,*,10,14,71.43,232,3,0,153.3,16.57,20.86,0,0,,0,,0,0,,0,0,0
27,1971,14,1971-12-18,29-316,DAL,,STL,W 31-12,*,10,16,62.50,147,1,1,87.2,9.19,7.63,2,24,12.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
28,1972,10,1972-11-19,30-288,DAL,@,PHI,W 28-7,,1,3,33.33,16,0,1,12.5,5.33,-9.67,0,0,,0,,0,0,,0,0,0
29,1972,11,1972-11-23,30-292,DAL,,SFO,L 10-31,,1,5,20.00,12,0,0,39.6,2.40,2.40,2,21,10.50,0,,0,0,,0,0,0
30,1972,12,1972-12-03,30-302,DAL,@,STL,W 27-6,,1,3,33.33,21,0,0,59.0,7.00,7.00,2,20,10.00,0,,0,0,,0,0,0
31,1972,14,1972-12-17,30-316,DAL,,NYG,L 3-23,,6,9,66.67,49,0,1,40.7,5.44,0.44,2,4,2.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
32,1973,1,1973-09-16,31-223,DAL,@,CHI,W 20-17,*,9,22,40.91,91,2,2,45.8,4.14,1.86,7,29,4.14,0,,0,0,,0,0,0
